UnitName,Power,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,Power101,Power102,Power103,Power104,Power105,Power106,Power107,Power108,Power109,Power110,Power111,Power112,Power113,Power114,Power115,Power116,Power117,Power118,Power119,Power120,Power121,Power122,Power123,Power124,Power125,Power126,Power127,Power128,Power129,Power130,Power131,Power132,Power133,Power134,Power135,Power136,Power137,Power138,Power139,Power140
Core0,12.1527912,12.103176199999998,12.1397642,11.342422099999999,10.9493834,10.922228500000001,11.0135545,9.5291873,8.929714500000001,8.959300500000001,8.9325074,8.9123603,8.9629429,8.9865584,9.001599,8.9883036,8.9420058,8.932615,8.957118699999999,8.956450300000002,8.9856634,8.9485041,8.9375015,8.945896800000002,8.9674083,8.912009300000001,9.0001513,8.934760800000001,8.9140421,8.9550511,8.970479699999999,8.918959800000001,8.942324800000002,8.9310376,8.969966699999999,8.9640179,8.997494300000001,8.9919358,8.9571586,8.9499321,8.953441999999999,8.9475784,8.947648,8.9434841,8.9461864,8.944649,8.677696699999998,5.755209193,5.7519689210000005,6.435284200000001,10.71593,11.2273513,10.1378506,7.567874300000001,8.3141324,8.944758,8.945684,8.9429852,8.9455898,8.951710499999999,9.1230849,8.9425184,8.9352444,8.9412504,8.9386175,8.9453862,8.973225900000001,8.9455844,8.9445935,8.9473034,8.945212800000002,8.9537054,9.334297,10.465300099999999,12.209420800000002,8.9370213,7.4060223,8.946951,8.9447009,8.9454537,8.9434099,8.9443061,9.0577319,8.945321400000001,8.9407528,8.9334761,8.941761900000001,8.9412248,8.894646,9.0850258,8.945768800000002,8.9450544,8.9456766,8.9476582,8.953937199999999,9.351525500000001,11.132682800000001,12.1746189,7.9833656,7.6735762,8.9449328,8.9458872,8.9435364,8.9448921,8.946869699999999,9.0678239,8.941688599999999,8.9410007,8.935452,8.9410271,8.940527699999999,8.9659307,8.9450293,8.9451355,8.946679699999999,8.945459399999999,8.9480933,8.952697500000001,9.9766647,11.794167,11.2932566,7.5713356,7.981747200000001,8.944629800000001,8.9454538,8.9434384,8.945477499999999,8.9498228,9.089652099999999,8.9404288,8.938518400000001,8.94247,8.9398155,8.9424523,8.968983,8.9466845,8.944852699999998,8.9465256,8.9450791,8.9518365,8.2811157
Core1,8.8181089,8.8047963,8.8182046,8.7933649,8.779569,8.806455099999999,8.7937673,8.8476233,8.795537699999999,8.858870199999998,8.9527186,8.930142300000002,9.0064181,8.957761,8.9311845,8.9673515,8.9755923,8.9747526,9.0101415,8.9314151,8.9440513,8.9452061,8.9703098,8.9148332,9.0047084,8.935856,8.928564999999999,9.0313045,8.9323266,8.968481800000001,8.9362657,8.954410000000001,8.9778836,9.013907699999999,8.9948286,8.9678191,8.945231,8.9510887,9.0238394,8.9515301,9.0464044,8.9610756,8.9484882,8.9464155,8.9472038,8.9464189,8.712137199999999,5.75709934,5.752328959,6.4935707,10.7515976,11.216930900000001,10.0042249,7.5709914000000005,8.211349,8.949470800000002,8.945121199999999,8.947887,8.9454677,8.9523561,8.7165339,8.957317699999999,8.937342,8.9414362,8.9407295,8.945300099999999,8.9647819,8.953121300000001,8.9468931,8.9477532,8.9481275,8.9534352,9.429255699999999,10.490506199999999,12.2270695,8.815035400000001,7.324031599999999,8.950655900000001,8.948262199999999,8.9445862,8.9478955,8.945063900000001,8.814343899999999,8.9529067,8.9559198,8.933059,8.944346099999999,8.937776600000001,8.956532600000001,8.9525097,8.9492449,8.9489507,8.946335000000001,8.9489752,8.9555979,9.5443148,11.0628347,12.1949074,7.875629099999999,7.5862856,8.9498185,8.9472396,8.9456781,8.946795300000002,8.9475465,8.8003635,8.9571602,8.9508066,8.9350802,8.9432869,8.9414531,8.9553187,8.9589358,8.946082,8.9496565,8.946062300000001,8.9490427,9.0215587,9.9945088,11.789561500000001,11.1550528,7.5735686,7.886651700000001,8.9511311,8.94506,8.9464178,8.9458558,8.9510582,8.7675561,8.9560883,8.9406907,8.9400517,8.9423736,8.9441926,8.9596543,8.9562679,8.9451918,8.9491429,8.9469369,8.9520275,8.327061500000001
Core2,0.6080832805899999,0.60808330166,0.6080833874,0.6080831269,0.6080829758,0.60808174719,0.6080830285600001,0.60808185927,0.60808183651,0.6080830044600001,0.60808351482,0.60808460649,0.6080846592,0.60808346436,0.60808467696,0.60808463567,0.60808452614,0.60808463567,0.60808468885,0.60808463567,0.60808457757,0.60808456607,0.60808467103,0.6080846533100001,0.6080845375,0.60808457181,0.60808468885,0.6080846123100001,0.60808349791,0.60808463567,0.60808464742,0.6080834922899999,0.60808461813,0.60808464154,0.6080846592,0.60808458333,0.60808463567,0.60808460649,0.60808468885,0.60808452614,0.60808464154,0.60806608353,0.6080660659489999,0.60806606593,0.608066065947,0.608066065958,0.6080660319560001,0.6080660571050001,0.60806605701,0.608066053615,0.6080660701839999,0.60806607202,0.608066064893,0.608066048335,0.60806606069,0.60806606592,0.60806606594,0.608066065927,0.60806606596,0.608066036034,0.608066053447,0.608066066287,0.608066066228,0.608066066245,0.60806606623,0.608066038552,0.608066050263,0.608066065956,0.608066065936,0.608066065946,0.608066065952,0.608066039982,0.608066045727,0.608066069066,0.608066078336,0.608066057264,0.608066048537,0.60806606594,0.6080660659329999,0.608066065934,0.6080660659480001,0.6080660659570001,0.608066031932,0.60806606611,0.608066066281,0.608066066221,0.6080660662640001,0.608066066222,0.608066032752,0.60806606529,0.608066065941,0.6080660659480001,0.608066065945,0.608066065955,0.6080660330950001,0.6080660582,0.608066072038,0.60806607823,0.608066051242,0.608066052112,0.60806606593,0.608066065938,0.6080660659220001,0.6080660659489999,0.608066056414,0.608066034763,0.608066066282,0.608066066265,0.608066066214,0.608066066244,0.608066062447,0.608066033572,0.60806606596,0.608066065937,0.608066065945,0.60806606594,0.608066065981,0.608066031935,0.608066064462,0.608066075588,0.6080660730799999,0.608066048365,0.608066056229,0.608066065935,0.608066065936,0.608066065934,0.608066065953,0.608066043611,0.608066042463,0.608066066292,0.60806606625,0.6080660662399999,0.608066066245,0.608066047242,0.608066040568,0.6080660659489999,0.608066065942,0.608066065938,0.608066065953,0.608066049533,0.608066042644
Core3,0.6080832805899999,0.60808330166,0.6080833874,0.6080831269,0.6080829758,0.60808174719,0.6080830285600001,0.60808185927,0.60808183651,0.6080830044600001,0.60808351482,0.60808460649,0.6080846592,0.60808346436,0.60808467696,0.60808463567,0.60808452614,0.60808463567,0.60808468885,0.60808463567,0.60808457757,0.60808456607,0.60808467103,0.6080846533100001,0.6080845375,0.60808457181,0.60808468885,0.6080846123100001,0.60808349791,0.60808463567,0.60808464742,0.6080834922899999,0.60808461813,0.60808464154,0.6080846592,0.60808458333,0.60808463567,0.60808460649,0.60808468885,0.60808452614,0.60808464154,0.60806608353,0.6080660659489999,0.60806606593,0.608066065947,0.608066065958,0.6080660319560001,0.6080660571050001,0.60806605701,0.608066053615,0.6080660701839999,0.60806607202,0.608066064893,0.608066048335,0.60806606069,0.60806606592,0.60806606594,0.608066065927,0.60806606596,0.608066036034,0.608066053447,0.608066066287,0.608066066228,0.608066066245,0.60806606623,0.608066038552,0.608066050263,0.608066065956,0.608066065936,0.608066065946,0.608066065952,0.608066039982,0.608066045727,0.608066069066,0.608066078336,0.608066057264,0.608066048537,0.60806606594,0.6080660659329999,0.608066065934,0.6080660659480001,0.6080660659570001,0.608066031932,0.60806606611,0.608066066281,0.608066066221,0.6080660662640001,0.608066066222,0.608066032752,0.60806606529,0.608066065941,0.6080660659480001,0.608066065945,0.608066065955,0.6080660330950001,0.6080660582,0.608066072038,0.60806607823,0.608066051242,0.608066052112,0.60806606593,0.608066065938,0.6080660659220001,0.6080660659489999,0.608066056414,0.608066034763,0.608066066282,0.608066066265,0.608066066214,0.608066066244,0.608066062447,0.608066033572,0.60806606596,0.608066065937,0.608066065945,0.60806606594,0.608066065981,0.608066031935,0.608066064462,0.608066075588,0.6080660730799999,0.608066048365,0.608066056229,0.608066065935,0.608066065936,0.608066065934,0.608066065953,0.608066043611,0.608066042463,0.608066066292,0.60806606625,0.6080660662399999,0.608066066245,0.608066047242,0.608066040568,0.6080660659489999,0.608066065942,0.608066065938,0.608066065953,0.608066049533,0.608066042644
Core4,0.6080832805899999,0.60808330166,0.6080833874,0.6080831269,0.6080829758,0.60808174719,0.6080830285600001,0.60808185927,0.60808183651,0.6080830044600001,0.60808351482,0.60808460649,0.6080846592,0.60808346436,0.60808467696,0.60808463567,0.60808452614,0.60808463567,0.60808468885,0.60808463567,0.60808457757,0.60808456607,0.60808467103,0.6080846533100001,0.6080845375,0.60808457181,0.60808468885,0.6080846123100001,0.60808349791,0.60808463567,0.60808464742,0.6080834922899999,0.60808461813,0.60808464154,0.6080846592,0.60808458333,0.60808463567,0.60808460649,0.60808468885,0.60808452614,0.60808464154,0.60806608353,0.6080660659489999,0.60806606593,0.608066065947,0.608066065958,0.6080660319560001,0.6080660571050001,0.60806605701,0.608066053615,0.6080660701839999,0.60806607202,0.608066064893,0.608066048335,0.60806606069,0.60806606592,0.60806606594,0.608066065927,0.60806606596,0.608066036034,0.608066053447,0.608066066287,0.608066066228,0.608066066245,0.60806606623,0.608066038552,0.608066050263,0.608066065956,0.608066065936,0.608066065946,0.608066065952,0.608066039982,0.608066045727,0.608066069066,0.608066078336,0.608066057264,0.608066048537,0.60806606594,0.6080660659329999,0.608066065934,0.6080660659480001,0.6080660659570001,0.608066031932,0.60806606611,0.608066066281,0.608066066221,0.6080660662640001,0.608066066222,0.608066032752,0.60806606529,0.608066065941,0.6080660659480001,0.608066065945,0.608066065955,0.6080660330950001,0.6080660582,0.608066072038,0.60806607823,0.608066051242,0.608066052112,0.60806606593,0.608066065938,0.6080660659220001,0.6080660659489999,0.608066056414,0.608066034763,0.608066066282,0.608066066265,0.608066066214,0.608066066244,0.608066062447,0.608066033572,0.60806606596,0.608066065937,0.608066065945,0.60806606594,0.608066065981,0.608066031935,0.608066064462,0.608066075588,0.6080660730799999,0.608066048365,0.608066056229,0.608066065935,0.608066065936,0.608066065934,0.608066065953,0.608066043611,0.608066042463,0.608066066292,0.60806606625,0.6080660662399999,0.608066066245,0.608066047242,0.608066040568,0.6080660659489999,0.608066065942,0.608066065938,0.608066065953,0.608066049533,0.608066042644
Core5,0.6080832805899999,0.60808330166,0.6080833874,0.6080831269,0.6080829758,0.60808174719,0.6080830285600001,0.60808185927,0.60808183651,0.6080830044600001,0.60808351482,0.60808460649,0.6080846592,0.60808346436,0.60808467696,0.60808463567,0.60808452614,0.60808463567,0.60808468885,0.60808463567,0.60808457757,0.60808456607,0.60808467103,0.6080846533100001,0.6080845375,0.60808457181,0.60808468885,0.6080846123100001,0.60808349791,0.60808463567,0.60808464742,0.6080834922899999,0.60808461813,0.60808464154,0.6080846592,0.60808458333,0.60808463567,0.60808460649,0.60808468885,0.60808452614,0.60808464154,0.60806608353,0.6080660659489999,0.60806606593,0.608066065947,0.608066065958,0.6080660319560001,0.6080660571050001,0.60806605701,0.608066053615,0.6080660701839999,0.60806607202,0.608066064893,0.608066048335,0.60806606069,0.60806606592,0.60806606594,0.608066065927,0.60806606596,0.608066036034,0.608066053447,0.608066066287,0.608066066228,0.608066066245,0.60806606623,0.608066038552,0.608066050263,0.608066065956,0.608066065936,0.608066065946,0.608066065952,0.608066039982,0.608066045727,0.608066069066,0.608066078336,0.608066057264,0.608066048537,0.60806606594,0.6080660659329999,0.608066065934,0.6080660659480001,0.6080660659570001,0.608066031932,0.60806606611,0.608066066281,0.608066066221,0.6080660662640001,0.608066066222,0.608066032752,0.60806606529,0.608066065941,0.6080660659480001,0.608066065945,0.608066065955,0.6080660330950001,0.6080660582,0.608066072038,0.60806607823,0.608066051242,0.608066052112,0.60806606593,0.608066065938,0.6080660659220001,0.6080660659489999,0.608066056414,0.608066034763,0.608066066282,0.608066066265,0.608066066214,0.608066066244,0.608066062447,0.608066033572,0.60806606596,0.608066065937,0.608066065945,0.60806606594,0.608066065981,0.608066031935,0.608066064462,0.608066075588,0.6080660730799999,0.608066048365,0.608066056229,0.608066065935,0.608066065936,0.608066065934,0.608066065953,0.608066043611,0.608066042463,0.608066066292,0.60806606625,0.6080660662399999,0.608066066245,0.608066047242,0.608066040568,0.6080660659489999,0.608066065942,0.608066065938,0.608066065953,0.608066049533,0.608066042644
Core6,0.6080832805899999,0.60808330166,0.6080833874,0.6080831269,0.6080829758,0.60808174719,0.6080830285600001,0.60808185927,0.60808183651,0.6080830044600001,0.60808351482,0.60808460649,0.6080846592,0.60808346436,0.60808467696,0.60808463567,0.60808452614,0.60808463567,0.60808468885,0.60808463567,0.60808457757,0.60808456607,0.60808467103,0.6080846533100001,0.6080845375,0.60808457181,0.60808468885,0.6080846123100001,0.60808349791,0.60808463567,0.60808464742,0.6080834922899999,0.60808461813,0.60808464154,0.6080846592,0.60808458333,0.60808463567,0.60808460649,0.60808468885,0.60808452614,0.60808464154,0.60806608353,0.6080660659489999,0.60806606593,0.608066065947,0.608066065958,0.6080660319560001,0.6080660571050001,0.60806605701,0.608066053615,0.6080660701839999,0.60806607202,0.608066064893,0.608066048335,0.60806606069,0.60806606592,0.60806606594,0.608066065927,0.60806606596,0.608066036034,0.608066053447,0.608066066287,0.608066066228,0.608066066245,0.60806606623,0.608066038552,0.608066050263,0.608066065956,0.608066065936,0.608066065946,0.608066065952,0.608066039982,0.608066045727,0.608066069066,0.608066078336,0.608066057264,0.608066048537,0.60806606594,0.6080660659329999,0.608066065934,0.6080660659480001,0.6080660659570001,0.608066031932,0.60806606611,0.608066066281,0.608066066221,0.6080660662640001,0.608066066222,0.608066032752,0.60806606529,0.608066065941,0.6080660659480001,0.608066065945,0.608066065955,0.6080660330950001,0.6080660582,0.608066072038,0.60806607823,0.608066051242,0.608066052112,0.60806606593,0.608066065938,0.6080660659220001,0.6080660659489999,0.608066056414,0.608066034763,0.608066066282,0.608066066265,0.608066066214,0.608066066244,0.608066062447,0.608066033572,0.60806606596,0.608066065937,0.608066065945,0.60806606594,0.608066065981,0.608066031935,0.608066064462,0.608066075588,0.6080660730799999,0.608066048365,0.608066056229,0.608066065935,0.608066065936,0.608066065934,0.608066065953,0.608066043611,0.608066042463,0.608066066292,0.60806606625,0.6080660662399999,0.608066066245,0.608066047242,0.608066040568,0.6080660659489999,0.608066065942,0.608066065938,0.608066065953,0.608066049533,0.608066042644
Core7,8.6169147,8.5437398,8.694563699999998,8.551800199999999,8.564723599999999,8.484806800000001,8.5030895,8.5319496,8.620873699999999,8.572793699999998,11.549411599999999,11.8319681,11.9041632,11.964261500000001,11.8401462,11.9802935,11.8655777,11.917593400000001,11.8841494,11.9331133,12.0902179,11.8038095,11.891458199999999,12.0178312,11.8001382,12.0044864,11.7751429,11.9661312,11.8048349,11.8895113,11.8323076,11.7931875,11.9100481,12.023075500000001,11.830188,11.9475991,11.9224983,12.0269174,11.881070699999999,11.8013295,11.908920199999999,11.8794799,11.8724395,11.8659477,11.868942599999999,11.870545800000002,1.49146874,5.446504054,5.434113044,6.9823942,10.8659884,11.1706093,9.906209500000001,7.1706511,10.8231464,11.8648286,11.867649900000002,11.863143800000001,11.8734465,2.99018315,7.993187799999999,11.7913054,11.7901092,11.7860891,11.786884800000001,3.6771184999999997,7.1196997,11.871913699999999,11.871368400000001,11.8664348,11.8722522,4.141919799999999,5.2916385,10.7343302,12.1059184,8.6943675,7.513770399999999,11.864916800000001,11.867849699999999,11.866429,11.866257300000001,11.873755099999999,1.74757443,11.717114,11.791795599999999,11.790137800000002,11.7874659,11.7866011,1.97362945,11.5772579,11.8709658,11.868523699999999,11.867057699999998,11.871534599999999,2.09411833,8.844209699999999,11.0126317,12.072336300000002,7.736983199999999,8.483590300000001,11.8658436,11.870327900000001,11.8618395,11.867847300000001,9.065538400000001,2.53262881,11.7923882,11.7909081,11.787511300000002,11.7863785,10.7503096,2.14384008,11.873145800000001,11.87195,11.866633300000002,11.869756800000001,11.8726403,1.68263262,10.071390300000001,11.482460099999999,11.3875729,7.1772329,9.6053326,11.8678293,11.8692478,11.8642412,11.871457199999998,5.2477903,4.7844863,11.7956875,11.7891152,11.7875013,11.7875821,6.2504005,4.2289881,11.872354099999999,11.8701379,11.865842800000001,11.869344,6.9842047,1.64237271
Core8,10.3645032,10.386486099999999,10.4744468,10.420402099999999,9.1566931,8.6579343,10.0701316,10.262191,10.5450993,11.9004379,11.8451077,11.8268875,11.8478645,11.742386300000001,11.9134065,11.850658300000001,11.8541084,12.0403366,11.8922651,11.895904,11.884216499999999,11.8817832,11.871122,12.018333,11.877670599999998,11.8405216,11.8354554,11.9929211,11.7885724,11.828886599999999,11.902244,11.763046800000001,11.8396276,11.879622,11.9965708,11.9484074,11.7830152,11.8588081,11.9334538,11.989572500000001,11.8259472,11.8601068,11.855881199999999,11.855238900000002,11.864026699999998,11.862522,1.42872481,5.447974167999999,5.4343930689999995,6.9806973,10.9673203,11.0429404,9.920778599999998,7.168218799999999,10.9306691,11.8499016,11.8581024,11.8581514,11.8646079,2.94970378,8.103886,11.799227,11.7958046,11.798901400000002,11.791191699999999,3.57937156,7.1560801,11.853679699999999,11.856824900000001,11.8581164,11.865849,4.1418744,5.294707700000001,10.7158287,12.0973865,8.706329,7.6026949,11.8519974,11.8525701,11.8577476,11.863945800000002,11.8642112,1.7521878,11.774559199999999,11.798122900000001,11.7959378,11.802799,11.788864199999999,1.89109597,11.6156164,11.8545012,11.8585111,11.8614519,11.8623111,2.09518324,8.8492372,10.9947501,12.061436800000001,7.7460871,8.582552699999999,11.8500866,11.8522791,11.857947,11.863642599999999,8.9971919,2.60446414,11.797908099999999,11.795923599999998,11.7934121,11.7982209,10.594669999999999,2.17259817,11.8543845,11.8556963,11.855424300000001,11.8641495,11.8681105,1.68398232,10.063985,11.487013800000001,11.383961,7.173502900000001,9.707983300000002,11.852566699999999,11.8558246,11.8592357,11.8665394,5.1967099,4.8711991999999995,11.798400099999999,11.797403,11.7986273,11.7965045,6.1318209999999995,4.2594122,11.8559816,11.855519300000001,11.8584182,11.864244900000001,6.9798634999999996,1.64433482
Core9,0.6080832805899999,0.60808330166,0.6080833874,0.6080831269,0.6080829758,0.60808174719,0.6080830285600001,0.60808185927,0.60808183651,0.6080830044600001,0.60808351482,0.60808460649,0.6080846592,0.60808346436,0.60808467696,0.60808463567,0.60808452614,0.60808463567,0.60808468885,0.60808463567,0.60808457757,0.60808456607,0.60808467103,0.6080846533100001,0.6080845375,0.60808457181,0.60808468885,0.6080846123100001,0.60808349791,0.60808463567,0.60808464742,0.6080834922899999,0.60808461813,0.60808464154,0.6080846592,0.60808458333,0.60808463567,0.60808460649,0.60808468885,0.60808452614,0.60808464154,0.60806608353,0.6080660659489999,0.60806606593,0.608066065947,0.608066065958,0.6080660319560001,0.6080660571050001,0.60806605701,0.608066053615,0.6080660701839999,0.60806607202,0.608066064893,0.608066048335,0.60806606069,0.60806606592,0.60806606594,0.608066065927,0.60806606596,0.608066036034,0.608066053447,0.608066066287,0.608066066228,0.608066066245,0.60806606623,0.608066038552,0.608066050263,0.608066065956,0.608066065936,0.608066065946,0.608066065952,0.608066039982,0.608066045727,0.608066069066,0.608066078336,0.608066057264,0.608066048537,0.60806606594,0.6080660659329999,0.608066065934,0.6080660659480001,0.6080660659570001,0.608066031932,0.60806606611,0.608066066281,0.608066066221,0.6080660662640001,0.608066066222,0.608066032752,0.60806606529,0.608066065941,0.6080660659480001,0.608066065945,0.608066065955,0.6080660330950001,0.6080660582,0.608066072038,0.60806607823,0.608066051242,0.608066052112,0.60806606593,0.608066065938,0.6080660659220001,0.6080660659489999,0.608066056414,0.608066034763,0.608066066282,0.608066066265,0.608066066214,0.608066066244,0.608066062447,0.608066033572,0.60806606596,0.608066065937,0.608066065945,0.60806606594,0.608066065981,0.608066031935,0.608066064462,0.608066075588,0.6080660730799999,0.608066048365,0.608066056229,0.608066065935,0.608066065936,0.608066065934,0.608066065953,0.608066043611,0.608066042463,0.608066066292,0.60806606625,0.6080660662399999,0.608066066245,0.608066047242,0.608066040568,0.6080660659489999,0.608066065942,0.608066065938,0.608066065953,0.608066049533,0.608066042644
