UnitName,Power,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,Power101,Power102,Power103,Power104,Power105,Power106,Power107,Power108,Power109,Power110,Power111,Power112,Power113,Power114,Power115,Power116,Power117,Power118,Power119,Power120,Power121,Power122,Power123,Power124,Power125,Power126,Power127
Core0,11.110787,7.516075,7.409677,7.439564999999999,7.583434,7.47653,7.320924000000001,7.045863000000001,6.509531,7.012132000000001,7.615907000000001,10.229194999999999,13.623228899999999,13.5214705,13.632052300000002,13.583391,15.362665300000002,19.67934759,19.82927795,14.569224199999999,13.674169299999999,13.5112612,13.691984099999999,13.613090099999999,14.469950599999999,19.71523731,19.85634272,14.7201332,10.8779696,23.328989,36.581986,36.681255,36.313653,36.592455,36.577207,35.875347,36.508902,36.263940000000005,36.477532000000004,36.489160999999996,33.418636,38.661628,37.788206,37.537585,36.6518,36.79405,25.974415,13.4128764,10.7191664,26.654085,36.510651,36.618887,36.429424,36.546043,35.980784,36.565053000000006,36.569189,36.261811,36.424677,36.508964,33.566995,38.595246,37.755776000000004,37.424754,36.701427,36.69215,20.589654,14.693232,10.337328300000001,36.81788,36.416068,36.597977,36.460106,36.536966,36.189115,36.467014,36.52686,36.356556,36.430764,36.515338,33.647957,38.494444,37.69252,37.406721000000005,36.642666,36.739593,19.338323000000003,14.467240099999998,10.710431300000002,36.791767,36.50122,36.575645,36.46115,36.496101,36.141715000000005,36.457051,36.499776000000004,36.366288,36.370228000000004,36.549445,33.810846000000005,38.376473,37.749918,37.311345,36.674732,36.679982,18.251232,14.4454636,10.9897282,36.742697,36.506392,36.530503,36.47017,36.533476,36.136809,36.406103,36.473034999999996,36.414773,36.340857,36.579425,33.941002000000005,38.184172,37.8403,37.132849,36.80101,36.559071,17.229335,16.98423
Core1,7.639473,7.566580999999999,7.399922999999999,7.455513000000001,7.523249000000001,7.563489,7.372525,7.008922,6.4509870000000005,6.925387,7.610539999999999,5.431388500000001,13.556112699999998,13.5851185,13.6436179,13.6397906,15.3397978,19.68165227,19.80106126,14.5627049,13.569720499999999,13.5836759,13.6436185,13.6176568,14.3830744,19.68893448,19.82144165,14.724271300000002,10.8103008,23.4790735,36.424075,36.706645,36.387076,36.343909000000004,36.454282,36.327797,36.429128999999996,36.249691,36.531651000000004,36.452341,33.453647,38.573182,37.627957,37.000643,36.794402000000005,36.888003000000005,26.325538,13.2438693,10.653305,26.771853999999998,36.387417,36.680645,36.45415,36.345043,36.239843,36.540827,36.486148,36.253696999999995,36.531931,36.413298,33.648379,38.477476,37.575284,36.915603999999995,36.807007,36.961919,20.557544,14.6940551,10.3099089,36.823576,36.403105,36.658195,36.486854,36.403981,36.300164,36.464748,36.450258000000005,36.327536,36.550414,36.444724,33.662358000000005,38.437267999999996,37.531867999999996,36.884974,36.773984999999996,36.989284999999995,19.298603,14.4679619,10.7065748,36.784039,36.370535,36.622514,36.516186,36.327983,36.322829999999996,36.418319,36.457083000000004,36.353071,36.432935,36.489148,33.850134000000004,38.364618,37.428601,36.903687,36.764675,36.994109,18.196207,14.4480003,10.9787398,36.741136,36.38827,36.494741,36.581963,36.362384000000006,36.350568,36.326591,36.476048,36.388226,36.424309,36.517208000000004,33.970964,38.126653999999995,37.531907000000004,36.791607,36.815363,36.923991,17.174163699999998,16.998315100000003
Core2,7.604728,7.614294999999999,7.4180779999999995,7.413991,7.559461,7.508367999999999,7.274455000000001,7.011983,6.4692,6.9342369999999995,7.579708999999999,5.5211318,13.5663961,13.632620499999998,13.5851185,13.5496742,15.322100199999998,19.67750316,19.78191562,14.663264100000001,13.608135500000001,13.578575899999999,13.6557867,13.5230327,14.428228099999998,19.63731631,19.77570888,14.7263891,10.742626,22.913193300000003,36.39287,36.718635,36.41574,36.2994,36.462738,36.354103,36.426272999999995,36.255277,36.542334000000004,36.458549,33.46115,38.507940000000005,37.62292,37.05585,36.843058,37.236118,26.070263,13.2449755,10.5819208,26.18589,36.273795,36.697016,36.461575,36.324222,36.282546,36.555096,36.463707,36.235468,36.554505999999996,36.442626000000004,33.627134999999996,38.419683,37.545235,37.023235,36.893234,37.269634,20.355805,14.692755900000002,10.0526727,36.77657,36.340121999999994,36.657915,36.523711999999996,36.412478,36.283272,36.462882,36.428943,36.306678000000005,36.594071,36.446787,33.675346000000005,38.361404,37.469206,37.014152,36.912014,37.288810999999995,19.092162,14.467962400000001,10.4120216,36.773756,36.36705,36.611340000000006,36.563319,36.309837,36.306446,36.444952,36.425965999999995,36.313728000000005,36.469678,36.549255,33.832107,38.292866,37.361185,37.035454,36.896264,37.257711,18.017528,14.4485182,10.6623201,36.758679,36.338066,36.52776,36.620236,36.371749,36.320411,36.341688,36.443466,36.338852,36.498034999999994,36.538357,33.969885999999995,38.097194,37.39154,36.942887,36.966376000000004,37.314754,16.948564,16.9876327
Core3,7.492896000000001,7.550924,7.3836509999999995,7.392,7.598942999999999,7.517109,7.270289999999999,7.007577,6.458522,6.947655,7.529244,5.635528099999999,13.6081915,13.6716172,13.4949394,13.670190599999998,15.3015437,19.65877583,19.76566634,14.693211400000001,13.599573199999998,13.5918739,13.600736800000002,13.605990700000001,14.531005800000003,19.646743700000002,19.73882879,14.7240807,10.7763595,22.8737568,36.285944,36.721785,36.467490999999995,36.277317,36.422552,36.416829,36.417157,36.253529,36.547276000000004,36.443878000000005,33.479566,38.445570000000004,37.286978999999995,37.052164000000005,37.076535,37.322546,26.122099,13.244657199999999,10.6407592,26.034894,36.232446,36.638699,36.543669,36.330439,36.295487,36.529613,36.450884,36.235382,36.561496000000005,36.435154,33.647828999999994,38.353951,37.225928,37.007084000000006,37.110240000000005,37.408503,20.37452,14.6932371,10.0556686,36.795766,36.290168,36.631953,36.569743,36.406215,36.309498,36.45026,36.39582,36.335213,36.564735,36.453176,33.685094,38.213286,37.254099,37.003809999999994,37.053985,37.499241,19.107573000000002,14.467662300000002,10.3986563,36.781599,36.351565,36.630941,36.584638,36.373283,36.284228000000006,36.439221,36.400223,36.361837,36.410229,36.534188,33.843843,38.111290000000004,37.318375,36.910216999999996,37.135424,37.426697,18.005527,14.446914600000001,10.6893155,36.711596,36.258719,36.543231,36.614387,36.424631,36.278308,36.367034000000004,36.441078999999995,36.347136,36.437355,36.563994,33.936653,37.922158,37.367518,36.813881,37.228594,37.401801,16.9606802,16.9594253
Core4,0.6081110504,0.6081020636,0.6080975385,0.6080957770000001,0.60809117165,0.60809079576,0.60808947808,0.6080877121,0.60808298056,0.6080802786899999,0.60807986187,0.60808625757,0.6081146743,0.6081159703,0.6081159703,0.6081160567,0.6081205614,0.6081362067,0.6081360386,0.6081220843999999,0.6081158,0.6081158422,0.6081159703,0.608117456,0.6081177321,0.6081312557,0.6081362067,0.608066282274,0.60806612994,0.6080663142,0.608067508674,0.608067502985,0.608067497621,0.608067456298,0.608067412317,0.608067476563,0.608067499806,0.608067498347,0.608067499374,0.608067444052,0.608067390455,0.6080675087080001,0.608067497159,0.608067494248,0.608067491178,0.608067491531,0.6080663124360001,0.608066171228,0.608066128899,0.60806635715,0.608067506718,0.608067502178,0.608067498479,0.608067448828,0.608067403177,0.608067499042,0.608067500205,0.608067498314,0.608067499142,0.608067436822,0.608067397817,0.608067507197,0.608067496699,0.608067493891,0.608067490857,0.608067492111,0.608066239466,0.608066190795,0.608066120981,0.608067520914,0.608067505592,0.608067501307,0.608067499308,0.608067441546,0.6080674104689999,0.60806749838,0.608067499773,0.608067499142,0.6080674991080001,0.608067430118,0.60806740374,0.608067506171,0.6080674962070001,0.608067493923,0.608067490536,0.608067492143,0.608066224635,0.608066185169,0.608066127878,0.608067520661,0.6080675049459999,0.608067500472,0.608067499739,0.608067432994,0.608067416963,0.608067498479,0.608067499606,0.608067499407,0.608067498248,0.608067423665,0.608067411053,0.608067505048,0.60806749601,0.608067493599,0.608067490664,0.608067491628,0.608066211773,0.608066180906,0.608066134884,0.608067520229,0.608067503221,0.60806749954,0.608067500039,0.6080674274019999,0.60806742245,0.60806749772,0.6080674999719999,0.6080674994740001,0.608067497851,0.608067417542,0.608067418053,0.608067502716,0.608067496798,0.608067492337,0.608067491757,0.608067485527,0.608066201394,0.60808040402
Core5,17.688921,12.517913,7.576011,7.376472,7.177455,7.067823,6.824565,6.519731,6.088425,6.538727,4.0111732,5.1005061,12.9009541,12.9298485,12.9061478,12.956209300000001,12.8769712,19.0910115,19.63887488,16.502400199999997,12.9541138,12.8882919,12.9382147,12.951806300000001,12.9163351,15.216304699999998,19.6479818,14.3748641,11.065031,24.656660000000002,37.907331,36.269578,35.514548,35.957525,35.985935,33.17848,35.956243,36.034459999999996,35.806779999999996,35.822272999999996,35.964459000000005,37.884375,37.087326000000004,36.906646,37.005971,37.021453,26.854266,12.869451,11.2783163,27.260654,37.570757,36.151472,35.602677,35.976553,34.150748,35.522487,36.008879,36.043245,35.77491,35.847844,36.155759,37.74348,37.023296,36.941502,36.882416,37.152590999999994,21.030456,14.069719599999999,10.404305800000001,40.45695,37.317815,35.917777,35.747232000000004,35.977838,34.208399,35.52469,36.023153,36.061367,35.748048,35.876616,36.317315,37.64333,36.96087,36.978468,36.925946,37.068022,19.69974,14.045315200000001,10.746147,40.472167999999996,37.055525,35.691031,35.855351,35.954653,34.149266,35.629829,35.986146000000005,36.091246000000005,35.728253,35.880218,36.43002,37.567212,36.94239,36.976907000000004,36.923021999999996,37.048653,18.567816,13.8535769,11.3841527,40.42582,36.673662,35.665558000000004,35.83957,35.953076,33.833171,35.617391999999995,36.014282,36.091756,35.623282,35.966479,36.579209999999996,37.424128,36.970346,36.970689,37.015522999999995,36.982611999999996,17.441518,15.4199609
Core6,0.6081110504,0.6081020636,0.6080975385,0.6080957770000001,0.60809117165,0.60809079576,0.60808947808,0.6080877121,0.60808298056,0.6080802786899999,0.60807986187,0.60808625757,0.6081146743,0.6081159703,0.6081159703,0.6081160567,0.6081205614,0.6081362067,0.6081360386,0.6081220843999999,0.6081158,0.6081158422,0.6081159703,0.608117456,0.6081177321,0.6081312557,0.6081362067,0.608066282274,0.60806612994,0.6080663142,0.608067508674,0.608067502985,0.608067497621,0.608067456298,0.608067412317,0.608067476563,0.608067499806,0.608067498347,0.608067499374,0.608067444052,0.608067390455,0.6080675087080001,0.608067497159,0.608067494248,0.608067491178,0.608067491531,0.6080663124360001,0.608066171228,0.608066128899,0.60806635715,0.608067506718,0.608067502178,0.608067498479,0.608067448828,0.608067403177,0.608067499042,0.608067500205,0.608067498314,0.608067499142,0.608067436822,0.608067397817,0.608067507197,0.608067496699,0.608067493891,0.608067490857,0.608067492111,0.608066239466,0.608066190795,0.608066120981,0.608067520914,0.608067505592,0.608067501307,0.608067499308,0.608067441546,0.6080674104689999,0.60806749838,0.608067499773,0.608067499142,0.6080674991080001,0.608067430118,0.60806740374,0.608067506171,0.6080674962070001,0.608067493923,0.608067490536,0.608067492143,0.608066224635,0.608066185169,0.608066127878,0.608067520661,0.6080675049459999,0.608067500472,0.608067499739,0.608067432994,0.608067416963,0.608067498479,0.608067499606,0.608067499407,0.608067498248,0.608067423665,0.608067411053,0.608067505048,0.60806749601,0.608067493599,0.608067490664,0.608067491628,0.608066211773,0.608066180906,0.608066134884,0.608067520229,0.608067503221,0.60806749954,0.608067500039,0.6080674274019999,0.60806742245,0.60806749772,0.6080674999719999,0.6080674994740001,0.608067497851,0.608067417542,0.608067418053,0.608067502716,0.608067496798,0.608067492337,0.608067491757,0.608067485527,0.608066201394,0.60808040402
Core7,17.736589000000002,10.021042,9.872224000000001,7.319647,7.206125,7.077046000000001,6.8441160000000005,6.496212,6.137413,6.52717,3.9381923999999997,5.158382,12.8895851,12.876719300000001,12.8771459,12.9314388,12.951274,19.1819994,19.64227941,16.471462300000002,12.8633138,12.940909800000002,12.9441413,12.8806162,12.925706199999999,15.3012971,19.60127815,14.3738791,11.180959699999999,24.664517899999996,38.712657,36.23614,35.505269,35.975565,35.959429,32.122868,36.052949,36.054825,35.705368,35.807534000000004,35.861807,37.90012,37.197019,37.301614,37.166255,36.838369,26.549382,12.8702614,11.054767300000002,28.377203,38.356227000000004,36.146178000000006,35.553073,35.973282,32.982591,35.694124,36.057017,36.045715,35.664966,35.845123,36.054551000000004,37.784521999999996,37.179035999999996,37.369628000000006,37.039584999999995,36.99862,20.737924,14.07063,10.4556911,41.019662,37.974937,35.958434000000004,35.705861,35.932794,33.076792,35.727047,35.992484000000005,36.1031,35.626292,35.904897,36.194016,37.709456,37.186187,37.370882,37.044595,36.910677,19.418521,14.0441184,10.763582300000001,40.925362,37.659984,35.961861,35.716941,35.952475,33.110995,35.786347,36.000928,36.101799,35.619308000000004,35.909155,36.324315000000006,37.617881,37.175238,37.388787,37.02012,36.860605,18.313382,13.852082300000001,11.410725999999999,40.824771999999996,37.342911,35.835059,35.734776000000004,35.990781,32.769519,35.783421000000004,36.025741,36.109388,35.494186,36.011509000000004,36.449084,37.467738,37.269584,37.287368,37.132723999999996,36.703696,17.2469814,15.435759699999998
Core8,17.748105,17.679648999999998,17.690009,14.519552,7.9828600000000005,7.117032000000001,6.832882000000001,6.468514,4.916386,0.6080802786899999,0.60807986187,6.33581168,17.36649059,17.62777035,17.50678519,18.57532545,19.66689665,18.63843358,17.743320899999997,17.19263864,17.37865585,16.80114757,19.18914111,19.7568593,18.24540024,17.4821715,17.78654899,18.68435261,6.9572693,26.470817200000003,46.1501,46.169877,46.147901,23.8400982,0.608067412317,41.484195,45.947812,45.940127000000004,45.946404,17.3815155,1.38656885,38.216769,37.623026,37.865145,37.564184999999995,37.193678000000006,10.5703344,16.0530918,6.6381532000000005,30.184462300000003,46.152546,46.163798,46.153215,19.911817199999998,1.7557319,46.011223,45.956486,45.94355,45.936143,13.599088199999999,4.101591399999999,38.064023,37.665437,37.866715,37.513568,37.151436,7.9203031,17.29039926,6.3671348,46.12164,46.161941999999996,46.166694,46.115521,16.0164169,5.0840828,45.937253000000005,45.984055,45.946364,45.956236,9.930679800000002,6.7284023,37.991001000000004,37.677639,37.863695,37.454707,37.124101,7.8025910000000005,15.348491199999998,7.8072425999999995,46.17841,46.17341,46.144328,46.151185,11.785150400000001,8.513415,45.938078999999995,45.942708,45.976822999999996,45.955102000000004,6.3365565,9.58365,37.981446999999996,37.651645,37.837546,37.428899,37.08783,7.678281599999999,13.54637107,9.0903746,46.18285,46.169453000000004,46.152640999999996,46.147764,8.607733300000001,12.0018081,45.923916,45.959228,45.925321000000004,46.006363,2.85139498,12.4834064,37.836849,37.720848,37.743171999999994,37.444917,34.363873999999996,8.5442554,18.53786382
Core9,0.6081110504,0.6081020636,0.6080975385,0.6080957770000001,0.60809117165,0.60809079576,0.60808947808,0.6080877121,0.60808298056,0.6080802786899999,0.60807986187,0.60808625757,0.6081146743,0.6081159703,0.6081159703,0.6081160567,0.6081205614,0.6081362067,0.6081360386,0.6081220843999999,0.6081158,0.6081158422,0.6081159703,0.608117456,0.6081177321,0.6081312557,0.6081362067,0.608066282274,0.60806612994,0.6080663142,0.608067508674,0.608067502985,0.608067497621,0.608067456298,0.608067412317,0.608067476563,0.608067499806,0.608067498347,0.608067499374,0.608067444052,0.608067390455,0.6080675087080001,0.608067497159,0.608067494248,0.608067491178,0.608067491531,0.6080663124360001,0.608066171228,0.608066128899,0.60806635715,0.608067506718,0.608067502178,0.608067498479,0.608067448828,0.608067403177,0.608067499042,0.608067500205,0.608067498314,0.608067499142,0.608067436822,0.608067397817,0.608067507197,0.608067496699,0.608067493891,0.608067490857,0.608067492111,0.608066239466,0.608066190795,0.608066120981,0.608067520914,0.608067505592,0.608067501307,0.608067499308,0.608067441546,0.6080674104689999,0.60806749838,0.608067499773,0.608067499142,0.6080674991080001,0.608067430118,0.60806740374,0.608067506171,0.6080674962070001,0.608067493923,0.608067490536,0.608067492143,0.608066224635,0.608066185169,0.608066127878,0.608067520661,0.6080675049459999,0.608067500472,0.608067499739,0.608067432994,0.608067416963,0.608067498479,0.608067499606,0.608067499407,0.608067498248,0.608067423665,0.608067411053,0.608067505048,0.60806749601,0.608067493599,0.608067490664,0.608067491628,0.608066211773,0.608066180906,0.608066134884,0.608067520229,0.608067503221,0.60806749954,0.608067500039,0.6080674274019999,0.60806742245,0.60806749772,0.6080674999719999,0.6080674994740001,0.608067497851,0.608067417542,0.608067418053,0.608067502716,0.608067496798,0.608067492337,0.608067491757,0.608067485527,0.608066201394,0.60808040402
