UnitName,Power,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39
Core0,6.847899647,6.789086837999999,6.829660894,6.782241523,6.841081848,6.840789152999999,6.7892275820000005,6.84318487,6.790212385,6.834019002000001,6.785971818999999,6.830483788,6.8488516420000005,6.759039141000001,6.744162299999999,6.657317736,6.824678326,6.767255692999999,6.811775735,7.6603748,7.5626879,7.591030900000001,7.6873955,7.517312400000001,7.792917999999999,7.4123054,7.8676739,7.3079773,7.924192,7.2695296,7.9817795,7.226654300000001,8.0470548,7.1838036999999995,8.1369357,7.1355395999999995,8.208905099999999,7.0920716,8.2933121,7.6436455
Core1,0.60808010298,0.60808002447,0.6080800617100001,0.60808003795,0.6080800995100001,0.6080800110600001,0.6080800719699999,0.60808006854,0.60808006854,0.60808000772,0.6080800549,0.60808012037,0.60808001776,0.60808008226,0.60807995487,0.60807997785,0.60807994834,0.60808004472,0.60807991596,0.608066062964,0.608066054208,0.608066062118,0.6080660552430001,0.608066061167,0.6080660562910001,0.608066059891,0.608066057265,0.608066058697,0.608066058152,0.608066057857,0.608066059411,0.608066056624,0.6080660608649999,0.608066055418,0.608066062448,0.608066054192,0.608066064049,0.608066053028,0.608066065741,0.608066186235
Core2,0.60808010298,0.60808002447,0.6080800617100001,0.60808003795,0.6080800995100001,0.6080800110600001,0.6080800719699999,0.60808006854,0.60808006854,0.60808000772,0.6080800549,0.60808012037,0.60808001776,0.60808008226,0.60807995487,0.60807997785,0.60807994834,0.60808004472,0.60807991596,0.608066062964,0.608066054208,0.608066062118,0.6080660552430001,0.608066061167,0.6080660562910001,0.608066059891,0.608066057265,0.608066058697,0.608066058152,0.608066057857,0.608066059411,0.608066056624,0.6080660608649999,0.608066055418,0.608066062448,0.608066054192,0.608066064049,0.608066053028,0.608066065741,0.608066186235
Core3,0.60808010298,0.60808002447,0.6080800617100001,0.60808003795,0.6080800995100001,0.6080800110600001,0.6080800719699999,0.60808006854,0.60808006854,0.60808000772,0.6080800549,0.60808012037,0.60808001776,0.60808008226,0.60807995487,0.60807997785,0.60807994834,0.60808004472,0.60807991596,0.608066062964,0.608066054208,0.608066062118,0.6080660552430001,0.608066061167,0.6080660562910001,0.608066059891,0.608066057265,0.608066058697,0.608066058152,0.608066057857,0.608066059411,0.608066056624,0.6080660608649999,0.608066055418,0.608066062448,0.608066054192,0.608066064049,0.608066053028,0.608066065741,0.608066186235
Core4,6.436896991,6.39454509,6.4428033,6.386412195,6.440771426,6.38990386,6.443642699,6.38457869,6.444497512000001,6.386238548,6.4382586029999995,6.386385249,6.437396463,6.431343791000001,6.319626672,6.374787096,6.3069666810000005,6.394092517000001,6.305592282999999,7.4739625,7.4547208,7.4212512,7.546297099999999,7.345135000000001,7.6566855,7.231369099999999,7.745895299999999,7.134342299999999,7.8006598,7.0966380000000004,7.8619553,7.0540277,7.937503100000001,7.008080900000001,8.0254943,6.958818300000001,8.1029685,6.914015400000001,8.1925852,7.16522422
Core5,0.60808010298,0.60808002447,0.6080800617100001,0.60808003795,0.6080800995100001,0.6080800110600001,0.6080800719699999,0.60808006854,0.60808006854,0.60808000772,0.6080800549,0.60808012037,0.60808001776,0.60808008226,0.60807995487,0.60807997785,0.60807994834,0.60808004472,0.60807991596,0.608066062964,0.608066054208,0.608066062118,0.6080660552430001,0.608066061167,0.6080660562910001,0.608066059891,0.608066057265,0.608066058697,0.608066058152,0.608066057857,0.608066059411,0.608066056624,0.6080660608649999,0.608066055418,0.608066062448,0.608066054192,0.608066064049,0.608066053028,0.608066065741,0.608066186235
Core6,0.60808010298,0.60808002447,0.6080800617100001,0.60808003795,0.6080800995100001,0.6080800110600001,0.6080800719699999,0.60808006854,0.60808006854,0.60808000772,0.6080800549,0.60808012037,0.60808001776,0.60808008226,0.60807995487,0.60807997785,0.60807994834,0.60808004472,0.60807991596,0.608066062964,0.608066054208,0.608066062118,0.6080660552430001,0.608066061167,0.6080660562910001,0.608066059891,0.608066057265,0.608066058697,0.608066058152,0.608066057857,0.608066059411,0.608066056624,0.6080660608649999,0.608066055418,0.608066062448,0.608066054192,0.608066064049,0.608066053028,0.608066065741,0.608066186235
Core7,6.4368773610000005,6.390083239,6.444628895,6.388943922999999,6.443623419,6.389604393,6.442451854,6.3884032710000005,6.435903402,6.405567367000001,6.429588286,6.4192417410000004,6.413112682,6.441327489,6.385626277999999,6.442741321000001,6.384322438,6.436366411,6.382833214,7.477222200000001,7.4441928,7.424449900000001,7.541500900000001,7.3504192999999995,7.6484962,7.2413464,7.7330195999999995,7.1327283999999995,7.80187,7.102800200000001,7.856538400000001,7.0523896,7.9269303,7.0106981,8.013940700000001,6.961233,8.1002757,6.911703599999999,8.187412799999999,7.2039735
Core8,0.60808010298,0.60808002447,0.6080800617100001,0.60808003795,0.6080800995100001,0.6080800110600001,0.6080800719699999,0.60808006854,0.60808006854,0.60808000772,0.6080800549,0.60808012037,0.60808001776,0.60808008226,0.60807995487,0.60807997785,0.60807994834,0.60808004472,0.60807991596,0.608066062964,0.608066054208,0.608066062118,0.6080660552430001,0.608066061167,0.6080660562910001,0.608066059891,0.608066057265,0.608066058697,0.608066058152,0.608066057857,0.608066059411,0.608066056624,0.6080660608649999,0.608066055418,0.608066062448,0.608066054192,0.608066064049,0.608066053028,0.608066065741,0.608066186235
Core9,6.439557915,6.386958807999999,6.434692383,6.391475467,6.433049414,6.39204386,6.439332589,6.38362505,6.445291256,6.386373739,6.442176986000001,6.438007283999999,6.386772646,6.437237305,6.195055867000001,6.247052295,6.192894105,6.254092776,6.194454114,7.4899589,7.49746,7.427885400000001,7.5955106,7.3544461,7.6896477,7.237923299999999,7.811120699999999,7.1414118,7.8384462,7.1062468999999995,7.896530599999999,7.061836500000001,7.9807302,7.0195543,8.0544739,6.968373,8.1401599,6.9212842000000006,8.2207552,7.2335009
