UnitName,Power,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,Power101,Power102,Power103,Power104,Power105,Power106,Power107,Power108,Power109,Power110,Power111,Power112,Power113,Power114,Power115,Power116,Power117,Power118,Power119,Power120,Power121,Power122,Power123,Power124,Power125,Power126,Power127,Power128,Power129,Power130,Power131,Power132,Power133,Power134,Power135,Power136,Power137,Power138,Power139,Power140,Power141,Power142,Power143,Power144,Power145,Power146,Power147,Power148,Power149,Power150,Power151,Power152,Power153,Power154,Power155
Core0,34.334281,37.178464,44.055029,46.962329,43.813409,50.998146999999996,10.62509,25.067493,37.093937,42.357797,41.924744,48.162039,49.42949,24.992356,12.989061,34.321179,38.138884999999995,42.921845000000005,48.242492999999996,44.480404,49.741217999999996,9.21781,29.25722,36.547283,42.201408,43.858339,46.360354,51.387189,20.885007,14.191738,34.473759,39.107572,42.569204,47.060582000000004,47.141944,45.717468,7.5646429,30.968947999999997,36.510778,42.097747,45.246561,45.282219,51.007641,18.435484,12.537419,32.805083,38.534294,42.633726,48.385242,45.007967,48.216152,9.065171000000001,30.728209000000003,36.27401,42.329731,33.454335,31.464225,31.757296000000004,32.139607,31.286634999999997,31.950177000000004,31.423819,31.795174,31.854391999999997,31.224688,31.619687,32.036603,34.693282,35.304863,35.562458,35.399471000000005,35.094124,35.325083,35.632459999999995,35.26312,35.421031,33.891053,32.315523999999996,32.496549,32.487632,32.581907,32.568928,32.443081,32.264162,32.71359,32.161187,11.565429,9.291628,40.778319,40.495525,40.306082,40.510659000000004,40.660387,40.183847,40.028029,40.32493,40.823336,35.232756,34.477415,35.271831,34.888144,35.183389,35.301087,35.381266,35.127244,35.011179999999996,35.181323,34.702622,31.821911,31.264084999999998,31.880353999999997,32.084502,31.238731,31.857331,31.495509999999996,31.719462,31.982003999999996,31.117945000000002,23.84806,8.945791,13.235192999999999,40.63112,40.09065,40.075272999999996,40.659504999999996,40.476595,40.401313,40.605105,40.476938,40.754234999999994,34.065601,34.891377,35.196034000000004,35.368274,34.874190999999996,35.190084000000006,35.259381,35.331223,35.256384000000004,34.919419,33.897535999999995,31.203512,31.748538,32.049125,31.27301,31.908358000000003,31.565175,31.314909999999998,32.181145,31.126901,31.651738,15.273720999999998,8.917942,25.349767,40.465019,40.35498
Core1,34.115274,36.672589,44.649165,46.349909000000004,44.622640999999994,50.265178000000006,11.053606,25.051113,36.989605,42.453765000000004,42.011066,48.078545,49.424175,25.094276999999998,13.179282999999998,34.460575,37.969747,42.875633,48.189001,45.023676,49.758489000000004,8.942306,29.685159999999996,36.285529,42.231326,44.562326,45.726382,51.803458,20.442255,14.314314999999999,34.427765,39.39288,42.902570000000004,46.194984000000005,48.026812,44.754295,7.606018799999999,31.585022,36.294621,42.061246999999995,45.950432,45.499915,49.802642,18.421924,13.172578,31.771651000000002,39.324292,42.117115000000005,48.090523,46.20858,48.438426,8.222809,30.9683,36.110535999999996,42.679873,33.474804,31.464576,31.683108,32.010164,31.153736,31.688494,31.926287,31.207572,31.730954999999998,31.476475,31.594877,32.450001,34.921648,35.600491999999996,35.663849,35.335159999999995,35.77905,35.490693,35.372885,35.67268,35.540712,32.746396999999995,32.291064,32.478808,32.514812,32.544094,32.606159000000005,32.471847,32.194982,32.851359,32.120858,11.559716,9.286238,40.074932000000004,40.330940999999996,40.323221999999994,40.72936,39.919269,40.251795,39.990992999999996,40.156606,40.525086,36.872135,34.634133,35.142885,35.509175,35.511426,35.514156,35.035299,35.394546999999996,35.709245,35.157954,33.47614,31.884751,31.233914000000002,31.787464,31.779956,31.180618,31.735933000000003,31.822578999999998,31.143321000000004,31.598526,31.897311,24.028173000000002,8.9329,13.28329,40.37336,40.20276,40.175971999999994,40.657092,40.279439,40.28968,40.424412,40.87154,40.201859999999996,34.686471999999995,35.05727,35.409886,35.076336,35.127326000000004,35.480263,35.736226,35.128278,35.516413,35.822169,32.506982,31.224527000000002,31.709765,31.955353999999996,31.053459000000004,31.664176,31.997809999999998,31.009354,31.870338,31.742339,31.299778000000003,15.423321,8.93878,24.685994,40.476015000000004,40.237823999999996
Core2,35.030159000000005,38.015282,43.945533000000005,48.565614000000004,45.965987,48.764204,9.362697,27.391076,36.287958,42.874016,46.082541,45.218376,51.444055,20.625723999999998,14.592285999999998,34.329308000000005,40.206781,44.310691999999996,45.157011,51.325624,42.258251,7.6097715,33.362813,37.653869,42.389516,47.247312,46.908840000000005,49.281765,14.819049,16.604545,34.46505,42.224665,42.983134,48.826515,49.457054,32.405027000000004,9.040937,33.478406,37.984881,44.427817,47.191866999999995,45.05924,49.666739,10.921826,14.385188000000001,31.634472,41.814507,44.928179,45.206129,49.859644,40.208767,8.066416,34.176648,37.959501,42.980651,33.736981,31.392739000000002,31.914762,32.007428000000004,31.430257,32.247147999999996,31.346020000000003,31.908876,31.375974,31.518722999999998,32.065651,18.187609,35.574585,35.843990000000005,35.400171,36.057218,35.429515,35.906363,35.638803,35.70695,35.951391,18.406408,32.330921999999994,32.485302000000004,32.303128,32.725737,32.576668,32.467549,32.475332,32.54476,32.130784999999996,11.565346,8.524274,40.079982,40.381402,40.432808,40.531587,39.972572,40.2132,40.236872999999996,40.537103,40.488017,36.469553000000005,35.075109000000005,35.801148,35.847758,35.630078999999995,36.010014,35.258894,35.601624,35.796628999999996,35.392855,18.498075,31.970145000000002,31.307933000000002,31.857893,32.081647,31.412405,32.270689000000004,31.163519,32.065855,31.430896999999998,31.613965000000004,13.730288,8.91998,12.157573,40.401185999999996,40.364026,40.554969,40.307114,40.423831,40.652229,40.503316999999996,40.353665,40.388175,34.710004999999995,35.82325,35.736647,35.92915,35.163606,35.734058000000005,35.574371,35.615522999999996,36.060844,35.350048,17.837197,31.293575,31.795394,32.064499,31.319114000000003,32.221154999999996,31.340040999999996,31.914518,31.593869,31.747446000000004,32.0251,8.834767999999999,8.919654,22.692142999999998,40.558609999999994,39.896774
Core3,34.100409,37.459972,44.643926,47.415682000000004,45.276392,50.574065000000004,10.119624,26.422976000000002,36.720437,42.705068,45.004475,45.889058,52.499869999999994,21.241416,14.273532999999999,34.389401,40.224524,43.036583,46.071227,51.025689,44.005148,7.657961200000001,33.316202000000004,37.007277,42.776593,46.619677,47.018005,50.060128000000006,15.013871,16.067028,33.847381,41.842372,44.206868,47.497549,49.739189,34.48363,8.706552,31.513917,37.783015,42.526521,46.949646,46.743178,50.060859,13.313217999999999,13.172946,31.985594,40.990389,42.807561,46.840957,50.07786,44.727136,7.6572557,34.458084,37.468771999999994,42.534014,33.903236,31.411278999999997,31.949656,31.97038,31.433088,32.197687,31.382154999999997,31.925021,31.376494,31.532039,32.057793,18.163375,35.371419,36.010385,35.266358000000004,35.983216,35.459971,35.794815,35.957483,35.521564,35.998203000000004,18.501584,32.32284,32.485203000000006,32.494268,32.598509,32.600651,32.445289,32.369432,32.659605,32.113490999999996,11.560713,8.528222,40.197228,40.493132,40.555174,40.453322,40.21847,40.641632,40.296909,40.025014,40.432527,36.180864,35.47083,36.113561,35.533495,35.997954,35.48324,35.873527,35.768889,35.654771000000004,36.062133,17.3317,32.062743,31.413271,31.995005,31.874665000000004,31.423775,32.26773,31.134188,31.883046999999998,31.621321999999996,31.623501,13.744444,8.951171,12.132522,40.676878,40.56493,40.279999,40.451392999999996,40.803433,40.236238,40.365846000000005,40.495314,40.722819,34.594421999999994,35.670590000000004,35.968907,35.408302,35.731778999999996,35.912096999999996,35.710808,35.986403,35.376699,35.849016,17.01166,31.442445000000003,31.881106,31.964615000000002,31.369578999999998,32.181489,31.302097999999997,31.930634,31.550101,31.725243,32.125893,8.838571,8.950274,22.561597,40.634713,39.576406
Core4,34.184569,38.032340000000005,43.067296,45.744413,46.586180999999996,49.918217,12.198391,21.691636,34.914671999999996,42.375668,44.124748,45.064984,50.863067,30.409167,8.583266,34.816398,37.970055,42.136025,46.003807,45.528059000000006,50.918048999999996,13.078091,21.453429,34.350865,41.89931,42.504077,47.186203000000006,48.120703000000006,32.584827000000004,7.6970369000000005,35.030604,37.184777000000004,42.349447,45.981862,46.167996,49.722148,13.084091,21.489746,34.540124,41.774306,41.808002,47.869310999999996,47.258662,31.552871000000003,9.884428,34.98317,37.954846,44.703303999999996,46.108082,46.081195,49.982123,10.164796,26.273858,36.369856,42.766452,33.112819,31.490599,31.17666,31.687807,31.834567,31.097447,31.724145,31.812771,30.974974,31.836812,31.630407,19.662975,34.927823,35.446657,35.629052,35.057815000000005,35.469608,35.647526,35.286716,35.122699,35.493388,20.733196,32.32465,32.469479,32.494248,32.544748,32.614971000000004,32.443399,32.442294,32.560069,32.116314,8.69988,8.81354,39.704834999999996,39.719136,39.616214,40.09644,39.576122,39.526720000000005,39.686941999999995,39.680667,40.005086999999996,31.901109,34.852897,35.12642,35.576712,35.606153000000006,35.154182,35.352233,35.627376,35.389939,35.142984000000006,20.339011,31.635257,31.437658000000003,31.348685999999997,31.695693,31.663306,31.175307,31.76347,31.742380999999998,31.096569,31.778188,14.527789000000002,8.512558,12.830963,39.84662,39.461382,39.687899,40.051699,39.492583,39.583177,39.875578999999995,39.621077,39.578226,31.335789000000002,35.181878999999995,35.58987,35.078523,35.565498,35.616832,35.091291,35.433491,35.565132,35.253005,19.792583,31.112476,31.468621000000002,31.692032,31.477673,31.411966999999997,31.789436,31.474438,31.297589000000002,31.820852000000002,31.583625,9.25234,8.520342999999999,24.354941,39.635172999999995,39.07112
Core5,0.6081769552,0.6081969474,0.6082296842,0.6082498910999999,0.6082514742,0.608263864,0.6081333093,0.6081688215,0.6081982427,0.6082202322,0.6082360698,0.6082514742,0.6082672268,0.60818617,0.6081331529999999,0.6081956558,0.6082030953,0.6082267814,0.6082498910999999,0.6082579136,0.6082530677,0.6081299012,0.6081846794,0.6081956558,0.6082156542,0.6082421225,0.6082498910999999,0.608263864,0.6081783849,0.6081360386,0.6081940833,0.6082080992,0.6082234781,0.6082514742,0.6082579136,0.6082345773,0.6081301125999999,0.6081829641,0.6082001511999999,0.6082188290999999,0.6082405965,0.608246755,0.608263864,0.6081705579,0.6081329986999999,0.6081831999,0.6082111638000001,0.6082311463000001,0.6082498910999999,0.6082530677,0.6082530677,0.6081270281000001,0.608187672,0.6081982427,0.6082202322,0.6080814196100001,0.608067463192,0.60806746342,0.608067467604,0.6080674632199999,0.608067465085,0.608067462536,0.6080674659790001,0.608067461088,0.608067462052,0.608067466587,0.608066333641,0.6080675134369999,0.608067519653,0.6080675176120001,0.608067519473,0.608067517434,0.608067518935,0.6080675190070001,0.6080675185050001,0.6080675207339999,0.608066342385,0.608067470769,0.60806747323,0.608067472992,0.608067474726,0.608067474816,0.608067472902,0.6080674714190001,0.608067475657,0.608067467604,0.608066140627,0.608066118388,0.608067585881,0.608067586797,0.608067586476,0.608067589514,0.608067583651,0.608067584923,0.6080675842859999,0.60806758547,0.608067588728,0.608067501809,0.608067509363,0.608067516864,0.608067517826,0.6080675195449999,0.608067518183,0.608067516295,0.608067517719,0.6080675186119999,0.608067516793,0.608066343953,0.608067467254,0.608067460212,0.608067464596,0.608067467487,0.6080674621369999,0.608067464538,0.608067463078,0.608067466095,0.608067460975,0.608067464308,0.608066244184,0.608066116795,0.608066176826,0.608067589051,0.60806758547,0.608067584923,0.608067588267,0.608067587485,0.6080675859269999,0.608067587209,0.608067588083,0.608067587209,0.608067481018,0.608067515162,0.608067519365,0.608067515657,0.608067515056,0.608067519473,0.608067518398,0.608067517469,0.608067518076,0.6080675179330001,0.60806633639,0.608067458079,0.608067464596,0.6080674681279999,0.608067460212,0.608067465661,0.6080674643949999,0.608067463535,0.608067463163,0.608067464826,0.6080674658349999,0.6080661502170001,0.608066116777,0.6080663460600001,0.608067587715,0.6080706102000001
Core6,0.6081769552,0.6081969474,0.6082296842,0.6082498910999999,0.6082514742,0.608263864,0.6081333093,0.6081688215,0.6081982427,0.6082202322,0.6082360698,0.6082514742,0.6082672268,0.60818617,0.6081331529999999,0.6081956558,0.6082030953,0.6082267814,0.6082498910999999,0.6082579136,0.6082530677,0.6081299012,0.6081846794,0.6081956558,0.6082156542,0.6082421225,0.6082498910999999,0.608263864,0.6081783849,0.6081360386,0.6081940833,0.6082080992,0.6082234781,0.6082514742,0.6082579136,0.6082345773,0.6081301125999999,0.6081829641,0.6082001511999999,0.6082188290999999,0.6082405965,0.608246755,0.608263864,0.6081705579,0.6081329986999999,0.6081831999,0.6082111638000001,0.6082311463000001,0.6082498910999999,0.6082530677,0.6082530677,0.6081270281000001,0.608187672,0.6081982427,0.6082202322,0.6080814196100001,0.608067463192,0.60806746342,0.608067467604,0.6080674632199999,0.608067465085,0.608067462536,0.6080674659790001,0.608067461088,0.608067462052,0.608067466587,0.608066333641,0.6080675134369999,0.608067519653,0.6080675176120001,0.608067519473,0.608067517434,0.608067518935,0.6080675190070001,0.6080675185050001,0.6080675207339999,0.608066342385,0.608067470769,0.60806747323,0.608067472992,0.608067474726,0.608067474816,0.608067472902,0.6080674714190001,0.608067475657,0.608067467604,0.608066140627,0.608066118388,0.608067585881,0.608067586797,0.608067586476,0.608067589514,0.608067583651,0.608067584923,0.6080675842859999,0.60806758547,0.608067588728,0.608067501809,0.608067509363,0.608067516864,0.608067517826,0.6080675195449999,0.608067518183,0.608067516295,0.608067517719,0.6080675186119999,0.608067516793,0.608066343953,0.608067467254,0.608067460212,0.608067464596,0.608067467487,0.6080674621369999,0.608067464538,0.608067463078,0.608067466095,0.608067460975,0.608067464308,0.608066244184,0.608066116795,0.608066176826,0.608067589051,0.60806758547,0.608067584923,0.608067588267,0.608067587485,0.6080675859269999,0.608067587209,0.608067588083,0.608067587209,0.608067481018,0.608067515162,0.608067519365,0.608067515657,0.608067515056,0.608067519473,0.608067518398,0.608067517469,0.608067518076,0.6080675179330001,0.60806633639,0.608067458079,0.608067464596,0.6080674681279999,0.608067460212,0.608067465661,0.6080674643949999,0.608067463535,0.608067463163,0.608067464826,0.6080674658349999,0.6080661502170001,0.608066116777,0.6080663460600001,0.608067587715,0.6080706102000001
Core7,20.700892,35.039589,41.775248,43.203477,46.798092,49.365648,22.034247,12.211030000000001,34.17074,37.674547,41.722755,45.97954,47.571329,47.772979,7.8305006,24.866908,34.126952,42.450953000000005,42.057190000000006,49.275774,45.399011,22.91074,9.416922999999999,34.847608,36.540526,43.903989,42.317023999999996,48.721271,47.852835999999996,8.158452,23.433401999999997,34.397494,40.008928999999995,44.411444,46.427803999999995,46.119536,23.327535,9.310446,34.906884000000005,36.236491,44.117940999999995,41.711301,48.159473999999996,47.650028999999996,7.2131588,26.448453000000004,35.463276,42.135197999999995,42.721677,47.161707,49.557613,19.949688000000002,14.244516,33.936023999999996,38.210798,32.830626,31.712190999999997,31.088289000000003,31.699372999999998,31.884153,30.976676,31.562929999999998,31.790096000000002,31.068494,31.518929999999997,31.636689,20.346411,35.655012,35.43545,35.014385,35.497187,35.736164,35.112775,35.381051,35.534521000000005,35.57783,19.89716,32.324464,32.471102,32.497758000000005,32.549690999999996,32.594122,32.460194,32.437613,32.562554999999996,32.111290000000004,8.705392999999999,8.745357,39.849605,39.552387,39.880858,39.918345,39.530284,39.602099,39.634077000000005,39.9188,39.566628,32.312016,34.827946999999995,35.080551,35.526703000000005,35.491696000000005,35.348690000000005,35.109596999999994,35.324065000000004,35.445943,35.185140000000004,20.658128,31.549352000000003,31.515548,31.28337,31.648823999999998,31.76125,31.008823,31.658775,31.86253,31.021897999999997,31.596521000000003,14.759037,8.517083,12.832091,39.956014,39.600451,39.722433,39.792607000000004,39.824023,39.533597,39.777755,39.952689,39.604937,30.828259000000003,35.093717,35.446697,35.071874,35.288326,35.507176,35.482832,34.949576,35.390271000000006,35.571224,20.167342,31.139846999999996,31.397545,31.69282,31.534027000000002,31.208806,31.672058000000003,31.781570000000002,31.085140999999997,31.679954,31.704192,9.345741,8.52338,24.347485,39.635616,39.060078000000004
Core8,0.6081769552,0.6081969474,0.6082296842,0.6082498910999999,0.6082514742,0.608263864,0.6081333093,0.6081688215,0.6081982427,0.6082202322,0.6082360698,0.6082514742,0.6082672268,0.60818617,0.6081331529999999,0.6081956558,0.6082030953,0.6082267814,0.6082498910999999,0.6082579136,0.6082530677,0.6081299012,0.6081846794,0.6081956558,0.6082156542,0.6082421225,0.6082498910999999,0.608263864,0.6081783849,0.6081360386,0.6081940833,0.6082080992,0.6082234781,0.6082514742,0.6082579136,0.6082345773,0.6081301125999999,0.6081829641,0.6082001511999999,0.6082188290999999,0.6082405965,0.608246755,0.608263864,0.6081705579,0.6081329986999999,0.6081831999,0.6082111638000001,0.6082311463000001,0.6082498910999999,0.6082530677,0.6082530677,0.6081270281000001,0.608187672,0.6081982427,0.6082202322,0.6080814196100001,0.608067463192,0.60806746342,0.608067467604,0.6080674632199999,0.608067465085,0.608067462536,0.6080674659790001,0.608067461088,0.608067462052,0.608067466587,0.608066333641,0.6080675134369999,0.608067519653,0.6080675176120001,0.608067519473,0.608067517434,0.608067518935,0.6080675190070001,0.6080675185050001,0.6080675207339999,0.608066342385,0.608067470769,0.60806747323,0.608067472992,0.608067474726,0.608067474816,0.608067472902,0.6080674714190001,0.608067475657,0.608067467604,0.608066140627,0.608066118388,0.608067585881,0.608067586797,0.608067586476,0.608067589514,0.608067583651,0.608067584923,0.6080675842859999,0.60806758547,0.608067588728,0.608067501809,0.608067509363,0.608067516864,0.608067517826,0.6080675195449999,0.608067518183,0.608067516295,0.608067517719,0.6080675186119999,0.608067516793,0.608066343953,0.608067467254,0.608067460212,0.608067464596,0.608067467487,0.6080674621369999,0.608067464538,0.608067463078,0.608067466095,0.608067460975,0.608067464308,0.608066244184,0.608066116795,0.608066176826,0.608067589051,0.60806758547,0.608067584923,0.608067588267,0.608067587485,0.6080675859269999,0.608067587209,0.608067588083,0.608067587209,0.608067481018,0.608067515162,0.608067519365,0.608067515657,0.608067515056,0.608067519473,0.608067518398,0.608067517469,0.608067518076,0.6080675179330001,0.60806633639,0.608067458079,0.608067464596,0.6080674681279999,0.608067460212,0.608067465661,0.6080674643949999,0.608067463535,0.608067463163,0.608067464826,0.6080674658349999,0.6080661502170001,0.608066116777,0.6080663460600001,0.608067587715,0.6080706102000001
Core9,0.73581472,0.6159855679999999,16.343708,29.338185,33.59982,39.52248,44.718676,42.412319000000004,7.3466607999999995,7.3269406,27.672897,33.902105999999996,36.246587,42.535899,47.52848,21.402882,7.3395996,13.149410000000001,32.705247,35.637046999999995,38.978288,45.071588,45.682781,7.3147762,7.346655900000001,25.691237,33.543305,37.063094,42.156642,47.80823,22.423441,7.3580312999999995,10.918903,33.61335,35.758204,38.491444,45.090901,44.911677000000005,7.3172608,7.347544500000001,24.632776999999997,33.57393,37.107725,42.072995,47.615681,16.200985,7.357714,18.539748,32.949419,35.520851,41.629363,45.437146000000006,36.785688,7.3160034,7.3621004,31.660526,31.952168,31.376425,31.387059000000004,31.830381,31.569242,31.208378999999997,31.679746999999995,31.530079999999998,31.232021999999997,31.764148,20.233295000000002,34.750023,35.195766,35.354593,35.487109999999994,34.876017,35.26337,35.325655,35.458863,35.334624,21.439768,32.321865,32.48328,32.482925,32.551348,32.614845,32.444976000000004,32.440472,32.563738,32.107193,8.691831,8.786381,39.808664,39.977933,39.609282,39.910505,39.525991999999995,39.653524,39.891533,39.632538000000004,39.939254,31.718557,34.635083,35.10641,35.144158000000004,35.323208,35.41372,35.282027,35.102985,35.3337,35.441889,21.05105,31.736048999999998,31.362690999999998,31.311973,31.671419,31.698204999999998,31.14981,31.751964,31.790476,31.054209999999998,31.745499,14.570525,8.538905,12.790919,40.003168,39.956977,39.568618,39.656499,39.956583,39.781999,39.545907,39.743813,39.855151,30.585326000000002,35.042814,35.249095000000004,35.206595,34.943292,35.268793,35.472908000000004,35.366776,34.954147999999996,35.294197,20.801975,31.18425,31.4528,31.682828999999998,31.475209999999997,31.356953000000004,31.771924,31.554106,31.280787,31.746681,31.665612,9.27575,8.540066,24.242888,39.859604,39.415414
