UnitName,Power,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,Power101,Power102,Power103,Power104,Power105,Power106,Power107,Power108,Power109,Power110,Power111,Power112,Power113,Power114,Power115,Power116,Power117,Power118,Power119,Power120,Power121,Power122,Power123,Power124,Power125,Power126,Power127,Power128,Power129,Power130,Power131,Power132
Core0,19.0537259,18.6820171,18.3558418,18.227389300000002,17.995169100000002,17.3403575,17.388092899999997,17.353538399999998,17.4333405,17.2012308,17.037053699999998,17.196905899999997,17.0961518,16.820034699999997,16.993792499999998,17.292248100000002,16.987796499999998,17.3180828,17.7377942,17.1257442,17.3969772,17.263616600000002,17.0600585,16.843028399999998,16.9020538,17.408013,16.990681600000002,16.787855800000003,16.966862300000003,16.794061399999997,16.6866747,16.7309712,16.8829022,14.698456599999998,10.883126400000002,9.6226226,8.9679508,8.616323399999999,8.3507341,8.1440197,7.9626828,7.7764619999999995,7.670047500000001,7.508448700000001,7.3824988,7.2991757,7.2259492,7.172380400000001,7.108606699999999,7.051901299999999,6.9733815,6.9478197,6.8796648000000005,6.8582600000000005,6.7980739,6.7725833,6.7607034,6.737385000000001,6.715033099999999,6.688519599999999,6.650823599999999,6.6513347000000005,6.6259557000000004,6.5913128,6.588091599999999,6.564852,6.5555921,6.529554599999999,6.5135657,6.4725387,6.4874709,6.453521299999999,6.4579297,6.4408046,6.4382993,6.4235169,6.4118244,6.391666000000001,6.3650231,6.3749529,6.3641197,6.3673642,6.3235703,6.340228,6.3202567,6.334526400000001,6.316028599999999,6.2996974,6.2901967,6.288878700000001,6.29601,6.2654625,6.2835605,6.2649801,6.2727555,6.2449473,6.2666412000000005,6.2403819,6.2144056,6.260394799999999,6.2238894,6.2394361,6.2158574,6.213302,6.2253934,6.2079166,6.2092027000000005,6.1946434,6.2019471,6.1724127,6.1806872,6.1780144,6.1668544999999995,6.1791933,6.131568,6.1823276,6.156407700000001,6.1571176,6.1447426,6.1255524,6.139071599999999,6.1272318,6.1440903,6.1140463,6.113293799999999,6.121308,6.115378400000001,6.0986157,6.1103157999999995,6.106157,6.1045307,6.1014499,6.1128205
Core1,20.4880662,20.023866,19.717045300000002,19.604923100000004,19.5235745,18.9754318,18.5795776,18.3236266,18.477034399999997,18.5576698,18.4372379,18.4003983,18.654140100000003,18.3036292,17.9249752,18.0787586,18.150888000000002,18.1096421,18.1635049,18.2633419,18.161998899999997,17.850970999999998,17.9345259,17.8797785,17.8641426,17.9574563,18.207048999999998,17.8410453,17.7871064,17.5655888,17.6983576,17.8141759,17.3186735,15.655614300000002,11.3048976,10.1410423,9.5491595,9.1362298,8.8989343,8.6668239,8.3984106,8.2516611,8.137972900000001,8.0229258,8.0147075,7.918986500000001,7.820275200000001,7.742975599999999,7.671945,7.612420599999999,7.7104053,7.610763400000001,7.5343757,7.4997509,7.6087940000000005,7.503816199999999,7.4277917,7.368750599999999,7.358059700000001,7.2960967000000005,7.285222599999999,7.2240641000000005,7.2404886,7.1897168,7.2562101,7.1802815,7.1005182,7.0338379,7.1290434000000005,7.140238,7.159099900000001,7.122824799999999,7.0389807,7.051305900000001,7.004024900000001,6.9898485,6.9240103,6.9494293,6.8719850000000005,7.0099583,6.981451,6.9945317,6.923199400000001,6.953201400000001,6.9819925000000005,6.9376284,6.8874516,6.878352900000001,6.948756200000001,6.900277900000001,6.881361099999999,6.8416311,6.841787299999999,6.841518499999999,6.8299673,6.8063489,6.818082,6.9392141,6.8639806,6.931916800000001,6.8965464999999995,6.9685921,6.9638288,6.9443155,6.9386031,6.9287841,6.8968655,6.855696000000001,6.869931599999999,6.8366868,6.8429787,6.8373541,6.8536503,6.8498806,6.8378047,6.861498399999999,6.8279385999999995,6.8872845,6.8517494999999995,6.855318400000001,6.8500057,6.849691900000001,6.8338244999999995,6.820120299999999,6.8533018,6.801777799999999,6.847546899999999,6.7633579,6.8618509,6.8444015,6.821738400000001,6.7990416,6.7718493
Core2,20.4733287,20.016315300000002,19.641293899999997,19.8368437,19.3470014,18.9704767,18.556079699999998,18.289715,18.5199652,18.464720800000002,18.3534592,18.5184173,18.3968445,18.3778348,17.8991784,17.8074822,18.122025,18.265717199999997,18.1441628,18.2653462,18.0007014,17.997484600000003,17.9913432,17.8926257,17.952154,17.841532100000002,18.3108835,17.7699085,17.7623043,17.614662600000003,17.7163009,17.6747823,17.4723792,15.718746300000001,11.3284135,10.0575698,9.4720855,9.034227099999999,8.839430499999999,8.661005699999999,8.3656072,8.1974052,8.137005199999999,7.938223799999999,7.957142599999999,7.8393859,7.7986781,7.6961494,7.6966337,7.559075,7.6725942,7.6177576,7.5456235000000005,7.4473246,7.5454732,7.547619500000001,7.460759599999999,7.3954185,7.3517366,7.341997800000001,7.284359700000001,7.2669193,7.2225562000000005,7.2361937,7.210225200000001,7.2263601,7.1968396,7.1375877999999995,7.0823189,7.0861182000000005,7.1981907000000005,7.152322099999999,7.1878223,7.116174099999999,7.1033757,7.087070699999999,7.044875900000001,6.9931589999999995,6.9835692,6.9905713,6.944639200000001,7.0836068,7.0189804,7.024512700000001,6.985942,7.000215299999999,7.0369755000000005,6.9719856,6.9430045,6.929692200000001,7.0120125,6.986387400000001,6.9528209,6.898652799999999,6.905247200000001,6.9085625,6.8698148,6.9062906,6.8356490999999995,6.967302799999999,7.0546526,7.0205359,7.0406519,6.969912400000001,7.0649934000000005,7.0499844,6.991024,7.000464200000001,6.9774591,6.961059,6.916404099999999,6.9308804,6.9052316,6.9175526,6.9217494,6.9014391,6.9312697,6.8817724,6.9266682,6.9000989,6.924837700000001,6.9389818,6.894381,6.9345966,6.8715319,6.907569500000001,6.8894824,6.8872173,6.876736200000001,6.8587234,6.877414900000001,6.849363,6.881938099999999
Core3,20.282956100000003,19.961822199999997,19.551947,19.852644899999998,19.320624600000002,18.896624399999997,18.5057604,18.349013,18.564920899999997,18.4558289,18.3260085,18.6106607,18.449483999999998,18.4529997,17.83704,18.1417038,18.0770956,18.239068600000003,18.243253699999997,18.3437018,18.014576,17.877247600000004,18.0193336,17.874249,17.7691244,18.1186061,18.305687600000002,17.639803,17.8806498,17.595327100000002,17.8944288,17.6253078,17.401649300000003,15.6090595,11.3302653,10.1824975,9.5678746,9.1259531,8.897246,8.6816582,8.423772,8.2428708,8.1324568,7.9735132,7.984462299999999,7.878652799999999,7.7952167,7.720395900000001,7.6727604000000005,7.6268379,7.7047836,7.5944379,7.534584,7.5070027,7.629528,7.4945306,7.431174,7.3587482,7.361611900000001,7.2661368,7.2590639999999995,7.2082527,7.230585499999999,7.1857044000000005,7.2327859,7.1654076,7.0678505000000005,7.0250423,7.1146055,7.1408192999999995,7.1113345,7.1180357,7.045018499999999,7.0697671,7.007892699999999,6.9928953,6.9405149999999995,6.951900200000001,6.876807,6.9990708,7.011624900000001,6.984787,6.9187787,6.9508250999999985,6.9957182,6.9211309000000005,6.913199799999999,6.870317699999999,6.954548,6.894930099999999,6.870497500000001,6.8205577,6.8250618,6.8323974000000005,6.8076973,6.800078200000001,6.8012022,6.9157845,6.870636999999999,6.9358262999999996,6.903833500000001,6.966372200000001,6.954036500000001,6.9347686,6.918609599999999,6.932970699999999,6.899984700000001,6.8554546,6.894926,6.823048700000001,6.864726400000001,6.821733099999999,6.8589632,6.8443722000000005,6.8224172,6.861276299999999,6.817712599999999,6.9096636,6.8431353,6.8744261,6.8333799,6.8449621,6.817726400000001,6.8149462,6.8230069,6.8002094,6.846201700000001,6.770231699999999,6.8413166,6.8320984,6.8064332,6.7786351,6.7625188
Core4,18.898925199999997,20.6779473,20.448809,20.0537852,20.2622603,19.7592987,19.5069664,19.1359349,18.952964399999995,19.063384399999997,18.9885838,18.7943703,19.134582899999998,19.013378699999997,18.893363100000002,18.5232872,18.746022600000003,18.821140399999997,18.6123243,18.6444143,18.9179092,18.6360241,18.730985600000004,18.425119600000002,18.6363016,18.567144199999998,18.3066551,18.563028399999997,18.730623100000003,18.368610999999998,18.1268579,18.4381667,18.466097199999997,17.7328611,15.5527196,12.516438,11.2331965,10.6302949,10.28852,9.8865368,9.6649518,9.4696372,9.3019324,9.2351728,9.0840719,8.9618453,8.899059900000001,8.7816203,8.7358631,8.803727199999999,8.6804868,8.5661776,8.6292817,8.6717132,8.524438400000001,8.4455525,8.3741115,8.365287700000001,8.3032119,8.2593541,8.2581428,8.2356942,8.200249000000001,8.2148935,8.0639513,8.0212333,8.0729833,8.154255099999999,8.1059105,8.0834277,8.019136999999999,7.990338900000001,7.9554488,7.9362155,7.8994209,7.8493152,7.8258587,7.966405,7.9429372,7.8935295,7.8749915999999995,7.936758500000001,7.959194900000001,7.8607823,7.8451495,7.846222900000001,7.8692853000000005,7.8131511,7.7717483,7.7588681,7.7654835,7.7603967,7.7370382,7.7123421,7.8742209,7.908897200000001,7.906923599999999,7.9152938,7.9114315,7.929222500000001,7.901501799999999,7.890235400000001,7.847196799999999,7.8390235,7.7993682,7.818416,7.8046375,7.775025200000001,7.768540700000001,7.767237299999999,7.764983999999999,7.756837400000001,7.7902078999999995,7.7932646,7.7914595,7.7694882,7.7677554,7.7524367,7.7583720000000005,7.7448814,7.753188900000001,7.748129,7.7163463000000005,7.7177262,7.727434599999999,7.766800999999999,7.7541161999999995,7.7222951,7.7100059000000005,7.7391897,7.736061299999999,7.6977152,7.6856506
Core5,0.6081489266,0.6081532983,0.6081516595,0.6081502886,0.608150167,0.6081489266,0.6081470023,0.6081456702,0.6081455612,0.6081484572,0.6081456702,0.6081456702,0.6081473421,0.6081468907,0.6081453456,0.60814578,0.6081440283,0.6081456702,0.6081470023,0.6081455612,0.6081471146999999,0.6081439241,0.60814578,0.6081453456,0.6081456702,0.608145453,0.608144239,0.608145453,0.6081455612,0.6081438207,0.6081440283,0.6081441333,0.6081439241,0.608066304779,0.6080662089159999,0.608066182382,0.608066164843,0.608066154185,0.608066148889,0.608066144126,0.608066139506,0.608066136572,0.608066134416,0.608066132153,0.608066130962,0.608066129025,0.608066127746,0.6080661267409999,0.6080661257,0.608066124831,0.608066125145,0.60806612398,0.608066123016,0.608066122552,0.608066122482,0.608066121268,0.60806612027,0.608066119489,0.608066118982,0.6080661183470001,0.608066117851,0.608066117028,0.608066116583,0.608066116649,0.6080661163109999,0.60806611575,0.608066115034,0.6080661150069999,0.6080661149509999,0.60806611503,0.608066114826,0.608066114372,0.6080661138719999,0.608066113715,0.6080661133640001,0.608066113096,0.608066112269,0.6080661127170001,0.6080661124710001,0.608066112661,0.6080661124050001,0.608066112709,0.608066112493,0.608066112086,0.6080661118280001,0.6080661115980001,0.608066111746,0.6080661113310001,0.608066111218,0.608066110954,0.608066111524,0.6080661111860001,0.608066110831,0.608066110741,0.6080661109969999,0.6080661113270001,0.608066111428,0.608066111888,0.6080661111819999,0.6080661119290001,0.608066111928,0.608066112043,0.608066111938,0.6080661114429999,0.6080661116170001,0.608066111311,0.608066111125,0.608066110661,0.608066110982,0.608066110471,0.608066110482,0.608066110424,0.608066110442,0.608066110562,0.608066110233,0.608066110559,0.608066110299,0.6080661104339999,0.608066110215,0.608066110338,0.608066110259,0.608066110132,0.608066109949,0.608066109899,0.608066109899,0.608066109743,0.6080661098800001,0.608066109545,0.60806610979,0.6080661096369999,0.608066109427,0.6080661044829999,0.6080661249539999
Core6,0.6081489266,0.6081532983,0.6081516595,0.6081502886,0.608150167,0.6081489266,0.6081470023,0.6081456702,0.6081455612,0.6081484572,0.6081456702,0.6081456702,0.6081473421,0.6081468907,0.6081453456,0.60814578,0.6081440283,0.6081456702,0.6081470023,0.6081455612,0.6081471146999999,0.6081439241,0.60814578,0.6081453456,0.6081456702,0.608145453,0.608144239,0.608145453,0.6081455612,0.6081438207,0.6081440283,0.6081441333,0.6081439241,0.608066304779,0.6080662089159999,0.608066182382,0.608066164843,0.608066154185,0.608066148889,0.608066144126,0.608066139506,0.608066136572,0.608066134416,0.608066132153,0.608066130962,0.608066129025,0.608066127746,0.6080661267409999,0.6080661257,0.608066124831,0.608066125145,0.60806612398,0.608066123016,0.608066122552,0.608066122482,0.608066121268,0.60806612027,0.608066119489,0.608066118982,0.6080661183470001,0.608066117851,0.608066117028,0.608066116583,0.608066116649,0.6080661163109999,0.60806611575,0.608066115034,0.6080661150069999,0.6080661149509999,0.60806611503,0.608066114826,0.608066114372,0.6080661138719999,0.608066113715,0.6080661133640001,0.608066113096,0.608066112269,0.6080661127170001,0.6080661124710001,0.608066112661,0.6080661124050001,0.608066112709,0.608066112493,0.608066112086,0.6080661118280001,0.6080661115980001,0.608066111746,0.6080661113310001,0.608066111218,0.608066110954,0.608066111524,0.6080661111860001,0.608066110831,0.608066110741,0.6080661109969999,0.6080661113270001,0.608066111428,0.608066111888,0.6080661111819999,0.6080661119290001,0.608066111928,0.608066112043,0.608066111938,0.6080661114429999,0.6080661116170001,0.608066111311,0.608066111125,0.608066110661,0.608066110982,0.608066110471,0.608066110482,0.608066110424,0.608066110442,0.608066110562,0.608066110233,0.608066110559,0.608066110299,0.6080661104339999,0.608066110215,0.608066110338,0.608066110259,0.608066110132,0.608066109949,0.608066109899,0.608066109899,0.608066109743,0.6080661098800001,0.608066109545,0.60806610979,0.6080661096369999,0.608066109427,0.6080661044829999,0.6080661249539999
Core7,18.9809361,20.350991,20.446536399999996,19.936355499999998,20.1413081,19.6301169,19.2180777,18.883929100000003,18.8284359,19.0178524,18.8511858,18.9114689,18.972565,19.0094621,18.8847725,18.4936257,18.3905277,18.6610815,18.5677332,18.3629049,18.7071099,18.587535199999998,18.376364499999998,18.3899725,18.4581175,18.3860706,18.2875087,18.3971542,18.556326600000002,18.138432,18.053090899999997,18.1153778,18.131963100000004,17.406191600000003,15.3489144,12.225544000000001,11.1147277,10.4045477,10.105789699999999,9.6752601,9.3388796,9.1902356,8.9266595,8.9445701,8.7894367,8.6412639,8.544627400000001,8.4672151,8.419723199999998,8.4527855,8.3544655,8.3017804,8.254589999999999,8.2787731,8.1659428,8.104390700000002,8.0424963,8.0079368,7.9535102,7.9282208,7.867370299999999,7.8158927,7.7804527000000006,7.8205151,7.741952499999999,7.6735024,7.6070713,7.755202499999999,7.6727878,7.746290400000001,7.6583708,7.640069099999999,7.6263024,7.575160400000001,7.5495054,7.561866499999999,7.4763964000000005,7.4799076,7.5793462,7.5174554,7.543562599999999,7.4562162,7.5697576,7.4901268,7.453277900000001,7.418114,7.4752106,7.4856063,7.424889599999999,7.3543012,7.3393414,7.3859856,7.3181114,7.329747800000001,7.2961113,7.485590299999999,7.5117609,7.503775900000001,7.442034700000001,7.477164500000001,7.5070358,7.4681992,7.5027125,7.447095200000001,7.4361635999999995,7.355111,7.3653375,7.3396756,7.3488879,7.332269999999999,7.341698299999999,7.3855887000000005,7.3322958,7.3907493,7.324557899999999,7.388581599999999,7.3620371,7.347672099999999,7.3196424,7.308714599999999,7.3258463,7.282153900000001,7.34523,7.2643224,7.301816499999999,7.271070699999999,7.3213252,7.319155599999999,7.2940785,7.2665428,7.2392223,7.313055499999999,7.22993
Core8,0.6081489266,0.6081532983,0.6081516595,0.6081502886,0.608150167,0.6081489266,0.6081470023,0.6081456702,0.6081455612,0.6081484572,0.6081456702,0.6081456702,0.6081473421,0.6081468907,0.6081453456,0.60814578,0.6081440283,0.6081456702,0.6081470023,0.6081455612,0.6081471146999999,0.6081439241,0.60814578,0.6081453456,0.6081456702,0.608145453,0.608144239,0.608145453,0.6081455612,0.6081438207,0.6081440283,0.6081441333,0.6081439241,0.608066304779,0.6080662089159999,0.608066182382,0.608066164843,0.608066154185,0.608066148889,0.608066144126,0.608066139506,0.608066136572,0.608066134416,0.608066132153,0.608066130962,0.608066129025,0.608066127746,0.6080661267409999,0.6080661257,0.608066124831,0.608066125145,0.60806612398,0.608066123016,0.608066122552,0.608066122482,0.608066121268,0.60806612027,0.608066119489,0.608066118982,0.6080661183470001,0.608066117851,0.608066117028,0.608066116583,0.608066116649,0.6080661163109999,0.60806611575,0.608066115034,0.6080661150069999,0.6080661149509999,0.60806611503,0.608066114826,0.608066114372,0.6080661138719999,0.608066113715,0.6080661133640001,0.608066113096,0.608066112269,0.6080661127170001,0.6080661124710001,0.608066112661,0.6080661124050001,0.608066112709,0.608066112493,0.608066112086,0.6080661118280001,0.6080661115980001,0.608066111746,0.6080661113310001,0.608066111218,0.608066110954,0.608066111524,0.6080661111860001,0.608066110831,0.608066110741,0.6080661109969999,0.6080661113270001,0.608066111428,0.608066111888,0.6080661111819999,0.6080661119290001,0.608066111928,0.608066112043,0.608066111938,0.6080661114429999,0.6080661116170001,0.608066111311,0.608066111125,0.608066110661,0.608066110982,0.608066110471,0.608066110482,0.608066110424,0.608066110442,0.608066110562,0.608066110233,0.608066110559,0.608066110299,0.6080661104339999,0.608066110215,0.608066110338,0.608066110259,0.608066110132,0.608066109949,0.608066109899,0.608066109899,0.608066109743,0.6080661098800001,0.608066109545,0.60806610979,0.6080661096369999,0.608066109427,0.6080661044829999,0.6080661249539999
Core9,20.8513635,20.3612949,20.390002,19.6577023,20.2238485,19.5885486,19.054751800000002,18.8181752,19.0380949,19.0366518,18.8477341,18.586730600000003,19.176450699999997,18.8713553,18.451811,18.281453699999997,18.378121399999998,18.530356,18.456881699999997,18.550368,18.741045,18.2494387,18.354501899999995,18.220057500000003,18.267149399999997,18.2746204,18.4355848,18.4170789,18.240663100000003,18.144568600000003,18.0175398,18.0161259,18.0688041,17.3449592,16.6886132,16.2806366,13.61545,12.0161845,11.292031699999999,10.8694129,10.4787009,10.220747,10.091155800000001,9.794887199999998,9.6570912,9.502431399999999,9.4081117,9.4438383,9.2824433,9.0879815,9.2005245,9.150901,9.0011605,8.9014819,8.840313900000002,8.742338199999999,8.6774845,8.623499,8.5844214,8.5655499,8.5321287,8.3995218,8.2994905,8.367728999999999,8.3823229,8.3930824,8.3272637,8.2717688,8.2462929,8.208519599999999,8.1528438,8.112042500000001,8.0629364,8.1241548,8.154021799999999,8.138520399999999,8.074006200000001,8.1374932,8.1379931,8.0428092,7.993914299999999,8.0127213,8.016534599999998,7.9509512,7.8671257,7.8926512,7.9073325,7.8967526,7.847282400000001,7.9313667,8.1220449,8.0850439,8.0459229,8.0618912,8.0695207,8.0360414,8.0420088,7.9916562,7.960898299999999,7.9112266,7.9134553,7.890663900000001,7.8729841,7.853149,7.879963099999999,7.8273053,7.8926311,7.837642999999999,7.9308023,7.8800586,7.8692709,7.843636,7.8410205,7.829720699999999,7.836653,7.8325629,7.8151785,7.7978204,7.8001076000000005,7.8792797000000006,7.8214505999999995,7.8080895,7.7725156,7.826954,7.7978472000000005,7.761362700000001,7.705621799999999,7.769462599999999,7.7445799,7.731433999999999,7.698426700000001,6.02622232,5.37933866
L3_0,0.56767405,0.56586736,0.56428627,0.56313331,0.5623885000000001,0.56132973,0.56045338,0.55993585,0.55992961,0.55971237,0.55933091,0.55957884,0.55985606,0.56074555,0.56101411,0.56243568,0.56421757,0.56608148,0.56908604,0.57047898,0.57203616,0.57394803,0.57483247,0.57634678,0.5768375,0.57755302,0.57833587,0.57941968,0.58099518,0.58120929,0.58222565,0.58269914,0.583594,0.59364859,0.58976378,0.58638629,0.58222268,0.57988124,0.57813655,0.57660922,0.57501033,0.57410331,0.57348534,0.57213655,0.57126027,0.5706626,0.57012075,0.56932776,0.56881806,0.56819785,0.56774372,0.56740593,0.56712055,0.56680586,0.56634951,0.56616915,0.56605555,0.56585506,0.56571961,0.56554991,0.56538632,0.56527729,0.56502169,0.56485006,0.56477709,0.56476684,0.56478081,0.56438234,0.56404533,0.56369389,0.56345312,0.5634541000000001,0.56339928,0.56317905,0.56306976,0.56303276,0.5629579,0.56277702,0.56256001,0.56236153,0.56243029,0.56227432,0.56192572,0.56196418,0.56188935,0.56174856,0.5616725,0.56152479,0.56155212,0.56150563,0.56164523,0.56143777,0.56136525,0.5613545999999999,0.56119866,0.56130588,0.56123428,0.56120792,0.56072098,0.56091806,0.56078826,0.56073454,0.56072803,0.56057339,0.56059247,0.56058329,0.5603357,0.56030206,0.56058255,0.56030384,0.5605393,0.56040785,0.56034122,0.5603066,0.56025367,0.5601199,0.56002461,0.56006218,0.55991976,0.55986008,0.55980631,0.55985042,0.55965365,0.55959416,0.55958646,0.55943909,0.55944208,0.55941475,0.55945011,0.55935515,0.55937187,0.55620469,0.555065668
L3_1,0.56767405,0.56586736,0.56428627,0.56313331,0.5623885000000001,0.56132973,0.56045338,0.55993585,0.55992961,0.55971237,0.55933091,0.55957884,0.55985606,0.56074555,0.56101411,0.56243568,0.56421757,0.56608148,0.56908604,0.57047898,0.57203616,0.57394803,0.57483247,0.57634678,0.5768375,0.57755302,0.57833587,0.57941968,0.58099518,0.58120929,0.58222565,0.58269914,0.583594,0.59364859,0.58976378,0.58638629,0.58222268,0.57988124,0.57813655,0.57660922,0.57501033,0.57410331,0.57348534,0.57213655,0.57126027,0.5706626,0.57012075,0.56932776,0.56881806,0.56819785,0.56774372,0.56740593,0.56712055,0.56680586,0.56634951,0.56616915,0.56605555,0.56585506,0.56571961,0.56554991,0.56538632,0.56527729,0.56502169,0.56485006,0.56477709,0.56476684,0.56478081,0.56438234,0.56404533,0.56369389,0.56345312,0.5634541000000001,0.56339928,0.56317905,0.56306976,0.56303276,0.5629579,0.56277702,0.56256001,0.56236153,0.56243029,0.56227432,0.56192572,0.56196418,0.56188935,0.56174856,0.5616725,0.56152479,0.56155212,0.56150563,0.56164523,0.56143777,0.56136525,0.5613545999999999,0.56119866,0.56130588,0.56123428,0.56120792,0.56072098,0.56091806,0.56078826,0.56073454,0.56072803,0.56057339,0.56059247,0.56058329,0.5603357,0.56030206,0.56058255,0.56030384,0.5605393,0.56040785,0.56034122,0.5603066,0.56025367,0.5601199,0.56002461,0.56006218,0.55991976,0.55986008,0.55980631,0.55985042,0.55965365,0.55959416,0.55958646,0.55943909,0.55944208,0.55941475,0.55945011,0.55935515,0.55937187,0.55620469,0.555065668
L3_2,0.56767405,0.56586736,0.56428627,0.56313331,0.5623885000000001,0.56132973,0.56045338,0.55993585,0.55992961,0.55971237,0.55933091,0.55957884,0.55985606,0.56074555,0.56101411,0.56243568,0.56421757,0.56608148,0.56908604,0.57047898,0.57203616,0.57394803,0.57483247,0.57634678,0.5768375,0.57755302,0.57833587,0.57941968,0.58099518,0.58120929,0.58222565,0.58269914,0.583594,0.59364859,0.58976378,0.58638629,0.58222268,0.57988124,0.57813655,0.57660922,0.57501033,0.57410331,0.57348534,0.57213655,0.57126027,0.5706626,0.57012075,0.56932776,0.56881806,0.56819785,0.56774372,0.56740593,0.56712055,0.56680586,0.56634951,0.56616915,0.56605555,0.56585506,0.56571961,0.56554991,0.56538632,0.56527729,0.56502169,0.56485006,0.56477709,0.56476684,0.56478081,0.56438234,0.56404533,0.56369389,0.56345312,0.5634541000000001,0.56339928,0.56317905,0.56306976,0.56303276,0.5629579,0.56277702,0.56256001,0.56236153,0.56243029,0.56227432,0.56192572,0.56196418,0.56188935,0.56174856,0.5616725,0.56152479,0.56155212,0.56150563,0.56164523,0.56143777,0.56136525,0.5613545999999999,0.56119866,0.56130588,0.56123428,0.56120792,0.56072098,0.56091806,0.56078826,0.56073454,0.56072803,0.56057339,0.56059247,0.56058329,0.5603357,0.56030206,0.56058255,0.56030384,0.5605393,0.56040785,0.56034122,0.5603066,0.56025367,0.5601199,0.56002461,0.56006218,0.55991976,0.55986008,0.55980631,0.55985042,0.55965365,0.55959416,0.55958646,0.55943909,0.55944208,0.55941475,0.55945011,0.55935515,0.55937187,0.55620469,0.555065668
L3_3,0.56767405,0.56586736,0.56428627,0.56313331,0.5623885000000001,0.56132973,0.56045338,0.55993585,0.55992961,0.55971237,0.55933091,0.55957884,0.55985606,0.56074555,0.56101411,0.56243568,0.56421757,0.56608148,0.56908604,0.57047898,0.57203616,0.57394803,0.57483247,0.57634678,0.5768375,0.57755302,0.57833587,0.57941968,0.58099518,0.58120929,0.58222565,0.58269914,0.583594,0.59364859,0.58976378,0.58638629,0.58222268,0.57988124,0.57813655,0.57660922,0.57501033,0.57410331,0.57348534,0.57213655,0.57126027,0.5706626,0.57012075,0.56932776,0.56881806,0.56819785,0.56774372,0.56740593,0.56712055,0.56680586,0.56634951,0.56616915,0.56605555,0.56585506,0.56571961,0.56554991,0.56538632,0.56527729,0.56502169,0.56485006,0.56477709,0.56476684,0.56478081,0.56438234,0.56404533,0.56369389,0.56345312,0.5634541000000001,0.56339928,0.56317905,0.56306976,0.56303276,0.5629579,0.56277702,0.56256001,0.56236153,0.56243029,0.56227432,0.56192572,0.56196418,0.56188935,0.56174856,0.5616725,0.56152479,0.56155212,0.56150563,0.56164523,0.56143777,0.56136525,0.5613545999999999,0.56119866,0.56130588,0.56123428,0.56120792,0.56072098,0.56091806,0.56078826,0.56073454,0.56072803,0.56057339,0.56059247,0.56058329,0.5603357,0.56030206,0.56058255,0.56030384,0.5605393,0.56040785,0.56034122,0.5603066,0.56025367,0.5601199,0.56002461,0.56006218,0.55991976,0.55986008,0.55980631,0.55985042,0.55965365,0.55959416,0.55958646,0.55943909,0.55944208,0.55941475,0.55945011,0.55935515,0.55937187,0.55620469,0.555065668
L3_4,0.56767405,0.56586736,0.56428627,0.56313331,0.5623885000000001,0.56132973,0.56045338,0.55993585,0.55992961,0.55971237,0.55933091,0.55957884,0.55985606,0.56074555,0.56101411,0.56243568,0.56421757,0.56608148,0.56908604,0.57047898,0.57203616,0.57394803,0.57483247,0.57634678,0.5768375,0.57755302,0.57833587,0.57941968,0.58099518,0.58120929,0.58222565,0.58269914,0.583594,0.59364859,0.58976378,0.58638629,0.58222268,0.57988124,0.57813655,0.57660922,0.57501033,0.57410331,0.57348534,0.57213655,0.57126027,0.5706626,0.57012075,0.56932776,0.56881806,0.56819785,0.56774372,0.56740593,0.56712055,0.56680586,0.56634951,0.56616915,0.56605555,0.56585506,0.56571961,0.56554991,0.56538632,0.56527729,0.56502169,0.56485006,0.56477709,0.56476684,0.56478081,0.56438234,0.56404533,0.56369389,0.56345312,0.5634541000000001,0.56339928,0.56317905,0.56306976,0.56303276,0.5629579,0.56277702,0.56256001,0.56236153,0.56243029,0.56227432,0.56192572,0.56196418,0.56188935,0.56174856,0.5616725,0.56152479,0.56155212,0.56150563,0.56164523,0.56143777,0.56136525,0.5613545999999999,0.56119866,0.56130588,0.56123428,0.56120792,0.56072098,0.56091806,0.56078826,0.56073454,0.56072803,0.56057339,0.56059247,0.56058329,0.5603357,0.56030206,0.56058255,0.56030384,0.5605393,0.56040785,0.56034122,0.5603066,0.56025367,0.5601199,0.56002461,0.56006218,0.55991976,0.55986008,0.55980631,0.55985042,0.55965365,0.55959416,0.55958646,0.55943909,0.55944208,0.55941475,0.55945011,0.55935515,0.55937187,0.55620469,0.555065668
