UnitName,Power,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,Power101,Power102,Power103,Power104,Power105,Power106,Power107,Power108,Power109,Power110,Power111,Power112,Power113,Power114,Power115,Power116,Power117,Power118,Power119,Power120,Power121,Power122,Power123,Power124,Power125,Power126,Power127
Core0,9.143939,4.9901328000000005,5.404709099999999,5.1743532,5.2785044,5.617259099999999,5.543149099999999,5.9797201,5.65152,5.4031769999999995,4.9024980000000005,13.635064000000002,13.595151399999999,13.634476500000002,13.5102416,13.5071625,13.5778555,13.5369606,13.681146,13.570689400000001,18.515734100000003,19.73179257,19.80969476,15.749564000000001,13.570908300000001,13.564434900000002,13.5262282,14.768351199999998,11.802031900000001,21.591198199999997,36.524656,36.440186,36.527761,36.474345,36.514731,36.481034,36.501816999999996,36.644228999999996,36.275121,36.55218,36.148196,38.807781,37.961301,37.812591999999995,37.350434,36.629616,29.137969000000002,12.6390391,11.591513,24.288552,36.55621,36.505023,36.501007,36.505377,36.428183000000004,36.501022999999996,36.663236,36.601234999999996,36.348674,36.555056,36.282247,38.721231,38.024382,37.774118,37.302812,36.537715000000006,22.783232,14.656253,10.798470199999999,36.383663,36.570903,36.506744,36.484823,36.512007000000004,36.412642,36.482984,36.585017,36.541838,36.415951,36.504929,36.414996,38.577496000000004,37.965416,37.735289,37.264084000000004,36.525476,21.790859,14.6209571,11.0625752,36.790401,36.521122999999996,36.412009999999995,36.703216999999995,36.536752,36.118997,36.485982,36.629404,36.398649,36.559919,36.454553000000004,36.558645,38.540141,37.935497999999995,37.690656,37.155831,36.470499,20.856501,14.555355599999999,11.3753567,36.758075,36.444184,36.629096999999994,36.469638,36.551105,36.435867,36.446024,36.675803,36.381412,36.594570000000004,36.393333,36.697685,38.426846000000005,37.985496000000005,37.614189,37.255781,36.326974,20.050139,15.483272400000002
Core1,4.8684593000000005,5.2530993,5.2541092,5.2128727,5.229561,5.5588707,5.4946736,6.020385500000001,5.888116,5.346593,6.9478979999999995,13.605862,13.617345199999999,13.593593499999999,13.568024900000001,13.5336668,13.578548199999998,13.5807688,13.510643599999998,13.725327800000002,18.4952338,19.71865751,19.72986427,15.8473267,13.4915392,13.5782438,13.5461084,14.773001800000001,11.6531331,22.406399399999998,36.290147,36.313244,36.639426,36.494198,36.571743,35.968144,36.356081,36.377117999999996,36.223071000000004,36.507795,36.436405,38.733816999999995,38.101015999999994,37.461705,37.237916999999996,37.2243,29.172221999999998,12.556622099999998,11.450344,25.103234,36.36493,36.500704,36.578652000000005,36.531501,36.100570000000005,36.586039,36.435674,36.370987,36.288268,36.511406,36.540706,38.681841999999996,38.106268,37.431670000000004,37.244525,37.135013,22.718947,14.6599956,10.7926437,36.535418,36.299017,36.527711,36.578859,36.460459,36.362334000000004,36.675133,36.315439000000005,36.360698,36.274839,36.537948,36.667345000000005,38.670256,38.006329,37.654778,37.384895,37.03348,21.584984,14.6263957,10.9006529,37.592693,36.16425,36.482634000000004,36.424766999999996,36.420306,36.362111,36.620084000000006,36.268507,36.474354999999996,36.384403999999996,36.392562,36.764122,38.647176,37.840114,37.522987,37.365381,36.993379,20.709842000000002,14.560803699999997,11.603166400000001,37.271923,36.020706,36.616999,36.53731,36.568049,35.763571,36.624732,36.344967,36.236509000000005,36.426695,36.545833,36.898457,38.478127,37.905774,37.492146000000005,37.18979,36.951933000000004,19.953234,15.524598699999999
Core2,4.7859258,5.2264566,5.2901997000000005,5.155920200000001,5.322167299999999,5.621792500000001,5.4317872000000005,5.9616052999999996,5.880803,5.36716,6.982463,13.598861999999999,13.6244385,13.6141807,13.5016225,13.5040668,13.508261300000001,13.6646769,13.648745199999999,13.638624300000002,18.4111762,19.62139867,19.67216964,15.844486400000001,13.597089800000001,13.5767402,13.5606833,14.5454642,9.1022492,22.124765399999998,36.345535,36.503188,36.569287,36.430965,22.722751100000004,27.059058,36.268122999999996,36.469058000000004,36.24698,36.478425,16.6807914,38.711608,37.962767,37.311296,37.486132,37.183392,13.266511900000001,12.4181147,8.919468199999999,24.882305,36.447308,36.647103,36.490970000000004,36.516973,18.135238,36.571306,36.35861,36.478212,36.272372999999995,36.497651,16.668879500000003,38.672034000000004,37.905854999999995,37.386311,37.49624,37.157773999999996,10.5146465,14.501378099999998,8.5251113,36.623133,36.498055,36.707732,36.689419,36.411801000000004,17.817154300000002,36.623588,36.320364,36.573322999999995,36.127022,36.536481,16.737904699999998,38.601577,37.804741,37.421779,37.377593,37.116483,10.008493699999999,14.4727005,8.774436999999999,36.806723,36.321674,36.770146999999994,36.330138,36.408342,17.941299800000003,36.632337,36.193487,36.503357,36.345765,36.469484,16.803947100000002,38.617534,37.695809999999994,37.445848,37.437653000000005,37.184298999999996,9.535461999999999,14.40652,9.0621967,36.743888,36.435943,36.684018,36.36377,36.577372,17.7751811,36.609942,36.309315000000005,36.514825,36.184849,36.551576000000004,16.819462100000003,38.399347,37.680597999999996,37.445046999999995,37.435058000000005,37.214263,9.207184699999999,15.418943900000002
Core3,4.7561919,5.1744482000000005,5.257609599999999,5.197749,5.1767154,5.6335058,5.459428599999999,6.0143565,5.890199,5.392614,6.995228999999999,13.628563,13.556838500000001,13.5835796,13.568623800000001,13.593675400000002,13.4699617,13.6079638,13.6094607,13.585190300000002,18.3032772,19.64533355,19.8311652,15.8342163,13.571881699999999,13.5482432,13.6085859,14.544908900000001,9.0820972,22.142752800000004,36.382995,36.508908,36.587185,36.381357,22.7485057,27.016681,36.313049,36.498611,36.250693,36.462210999999996,16.679080900000002,38.706087,37.809996000000005,36.874446,36.813758,36.926675,13.8174759,12.5150171,8.9049704,24.768417000000003,36.462453000000004,36.650853999999995,36.548272999999995,36.524639,18.2053763,36.530771,36.426025,36.485409999999995,36.274868,36.474185,16.6732172,38.646594,37.708166999999996,36.913515999999994,36.850362,36.963992,11.0424788,14.502928099999998,8.523990800000002,36.185853,36.369555,36.6833,36.691342,36.402756,18.137683600000003,36.606640999999996,36.317890000000006,36.511787,36.177863,36.559138,16.7492312,38.569456,37.680135,36.823002,36.856196000000004,37.011412,10.4562601,14.4729483,8.753468,36.721108,36.317544,36.717267,36.554408,36.395976,17.9486053,36.551707,36.300574,36.54241,36.286313,36.486908,16.7969858,38.559276000000004,37.505742,36.811064,36.847928,36.931094,10.081155599999999,14.406858900000001,8.9012951,36.749339,36.458009999999994,36.705553,36.425637,36.475142,18.107747,36.590899,36.383505,36.491987,36.185772,36.55328,16.820338800000002,38.403096999999995,37.358018,36.927138,36.797759,36.908434,9.747514500000001,15.425315099999999
Core4,4.9045074,5.5309725,5.1507244000000005,5.0171545,5.054835400000001,5.3628254,5.2814154,5.6904848,5.440855,5.269401,3.2656718,16.3522551,16.3437494,16.3920424,16.223249900000003,16.3252552,16.3449475,16.2278365,18.409499399999998,19.67955316,19.78736208,18.3663974,12.8958351,12.9537537,12.838594500000001,12.8711686,12.848617800000001,14.0651486,9.1678233,21.9758227,36.529073,35.644031,35.930448,35.515802,24.3877657,26.522451,35.822371999999994,35.774654,35.534262,35.802867,18.551157999999997,38.47255,37.760855,36.55222,36.120391,35.879543,14.8612174,12.129805300000001,8.9546457,25.23253,36.165659000000005,35.602678999999995,35.986462,35.490379,19.6123923,35.688666999999995,35.835049,35.620855,35.554941,35.85436,18.7691726,38.480529,37.59733,36.434141,36.157333,35.918887,11.7148619,14.2020032,8.67804,36.525915999999995,36.064251,35.727534000000006,35.964403000000004,35.455918,19.510986399999997,35.710817,35.844698,35.625075,35.6629,35.750737,18.849760699999997,38.330089,37.577218,36.381214,36.121619,35.78913,11.387811099999999,13.913131400000001,8.9551997,36.652603000000006,36.039336,35.757709999999996,35.899021999999995,35.41786,19.4272427,35.653214,35.762093,35.614319,35.825676,35.756654,18.9069874,38.306891,37.457339000000005,36.347909,36.077021,35.806145,10.830390800000002,13.845785500000002,9.3014916,36.707468,35.904319,35.782671,35.841635,35.414111,19.517890100000002,35.63573,35.83919,35.461785,35.822672999999995,35.767790999999995,18.962989899999997,38.243239,37.423423,36.268231,36.075925,35.770958,10.4248441,15.7592979
Core5,5.4327747,5.7309529999999995,5.0505904,5.063056,5.1815463,5.375227099999999,5.3133462,5.6401295,5.417582,5.2645349999999995,2.9690363,17.74445888,17.69196148,17.65398223,17.73526157,17.56735235,17.608980399999997,18.15454132,19.69882783,19.85127428,19.827618700000002,13.6574486,12.886241400000001,12.9491528,12.8072252,12.8651621,12.9338702,14.0455253,9.342064599999999,21.7516435,35.975539000000005,35.582607,36.003768,35.585412,24.3763441,26.611839,35.896882,35.641397999999995,35.856992,35.565802000000005,18.468073800000003,38.389959999999995,37.426282,37.097182000000004,36.886288,36.257333,14.275812400000001,12.1735647,9.210265,24.42439,35.956016,35.454008,35.893569,35.459653,19.867974800000002,35.801956,35.972328999999995,35.569671,35.763033,35.623553,18.6906576,38.285253000000004,37.454951,37.11867,36.903727,36.12959,11.260978199999998,14.232747,8.6439492,36.619048,35.858946,35.611684999999994,35.888686,35.467739,19.6637881,35.894038,35.954299,35.487832,35.86742,35.59763,18.734116399999998,38.090984000000006,37.378786,37.167402,36.789829,36.177453,10.981078,13.8851904,9.016858000000001,36.421981,35.625803999999995,35.898778,35.926348,35.644564,19.3316161,35.790357,36.050925,35.588294,35.997281,35.681103,18.6398678,38.031005,37.295598,37.192341,36.654343,36.194385,10.460951,13.8531421,9.342324900000001,36.326982,35.652012,35.867337,35.900498999999996,35.668502000000004,19.3619089,35.868988,35.979966999999995,35.442059,35.872448,35.611901,18.880933300000002,37.924856,37.241615,37.231499,36.633828,36.138853999999995,10.0260479,16.6815376
Core6,5.5443888,5.374867299999999,5.202813,5.023158400000001,5.0466545,5.3366052,5.3019875999999995,5.686891,5.477836,5.206101,2.6566094,17.71366205,17.61658017,17.77146623,17.62245336,17.77777479,17.65425507,18.07605572,19.64034837,19.65860368,19.54590541,13.904330300000002,12.9442351,12.8845905,12.8512902,12.8980731,12.8673953,14.0518234,9.17695,22.2165602,35.908615000000005,35.729434000000005,35.913088,35.473502,24.3834872,26.567646999999997,35.90381,35.659525,35.85802,35.662228999999996,18.4266831,38.178475,36.962749,36.579048,36.411162,36.609168,14.8647559,12.1753459,8.950892800000002,25.26091,35.793768,35.716468,35.983011,35.586802,19.5996032,35.779389,35.915693,35.756145000000004,35.73454,35.633251,18.608934299999998,38.064731,36.933563,36.586028000000006,36.493303999999995,36.576218,11.7006373,14.234015,8.6428623,36.650057000000004,35.887714,35.853911,35.836648,35.488334,19.525553,35.87211,35.950164,35.677808,35.780378999999996,35.615823999999996,18.6187936,37.883506,36.890966999999996,36.624722,36.484319,36.579515,11.383617999999998,13.887992,9.025901699999999,36.425340999999996,35.783266999999995,35.855167,35.861662,35.531221,19.3586497,35.742208000000005,36.028227,35.634906,35.976116,35.676994,18.582450100000003,37.648872,36.999449,36.552143,36.521663000000004,36.591707,10.825028699999999,13.856541199999999,9.3664627,36.149141,35.846609,35.897215,35.786493,35.532496,19.4377308,35.791404,35.934801,35.621779,35.833353,35.638723,18.7264138,37.616556,36.910140000000006,36.585335,36.479569,36.625451,10.3605957,16.6618837
Core7,5.6293224,5.1223785,5.3437276,4.902657,5.1757257,5.3545942,5.2762191,5.5692010000000005,5.453702,5.257999,2.2987395,17.680387200000002,17.64126667,17.72036409,17.67555336,17.74758335,17.66566558,18.24917232,19.64631892,19.61238485,19.82809429,13.7367216,12.915241400000001,12.8220804,12.881783,12.8347005,12.863794500000001,14.049193300000002,9.163319699999999,22.6396052,35.873249,35.484226,35.986603,35.601678,24.0286132,26.602797999999996,35.760208,35.81807,35.8024,35.76299,18.3634426,38.300121000000004,37.425717999999996,36.389106,36.098981,36.418603999999995,14.9231342,12.1736346,9.219869500000001,24.734756,35.813138,35.476859000000005,35.955023,35.639435999999996,19.5347748,35.823519,35.80465,35.884440000000005,35.662411,35.693851,18.598705,38.210601000000004,37.357128,36.313253,36.211633,36.366285999999995,11.7610189,14.231973199999999,8.6455993,36.449031,35.640551,35.661805,35.914769,35.551454,19.7876018,35.891731,35.865716,35.813455,35.671488000000004,35.720693,18.6130939,38.008305,37.286809999999996,36.302556,36.207719,36.363164000000005,11.4625694,13.885539999999999,8.9072286,37.244942,35.515601000000004,35.731928,35.917468,35.617256,19.339209,35.797757,35.883476,35.821379,35.876313,35.790019,18.5470228,37.994693,37.187146999999996,36.253777,36.230956,36.366528,10.9036216,13.8531987,9.1487046,36.808779,35.516597999999995,35.80755,35.889078999999995,35.635165,19.6914073,35.840208000000004,35.838803999999996,35.753264,35.714116,35.811545,18.6709994,37.936648,37.068953,36.231092,36.271190999999995,36.331027,10.4644421,16.5841307
Core8,17.71209,17.688418,12.015931,4.7228113,4.649424,4.945312,5.019621,3.8746748999999996,0.60808325965,0.6080803501300001,0.666805544,15.9043715,15.833684900000002,15.865642900000001,15.8890022,15.7862226,15.765348999999999,15.8151122,16.9260492,19.66253578,19.83498955,19.94974121,13.245096100000001,12.9243564,13.3544937,14.9235911,12.9140711,14.0722073,9.4998492,23.9511419,43.067027,43.612469,39.321689,36.363637,8.9699277,26.810805,36.546395000000004,35.926988,36.334693,36.879318,16.7015148,38.767984000000006,38.029737,36.665608,36.566826,36.238492,14.8232038,11.703813499999999,9.255537400000001,27.553604600000003,43.05038,42.774513,39.730915,36.181486,6.5271619,36.332887,36.60518,35.906846,36.449965999999996,36.780604,16.7197159,38.611804,37.934958,36.718616,36.505952,36.236019,11.215717300000001,14.2104106,8.2521144,44.23238,43.05593,41.954178000000006,39.630157000000004,36.166942,6.4447208,36.364073,36.533021999999995,35.908256,36.505399,36.698081,16.762891500000002,38.56693,37.780158,36.703961,36.456261,36.280021000000005,10.8319291,13.9571611,8.3511804,44.881084,43.127989,41.250701,39.662389000000005,36.107693,6.8565345,36.391451,36.568624,35.84357,36.630777,36.652614,16.8370506,38.559486,37.642146000000004,36.619151,36.458755,36.271571,10.2937212,13.8505375,8.9689794,45.074483,43.415741,40.175041,39.709768,36.010487,6.454835,36.432351000000004,36.467877,35.850615999999995,36.747209000000005,36.552577,16.966881,38.402144,37.523965999999994,36.720164000000004,36.400036,36.200665,9.9252129,15.816019699999998
Core9,17.764772,17.676645,10.51016,5.459666,4.645503,4.967112,4.97043,4.275663400000001,0.60808325965,0.6080803501300001,0.675169685,17.98448209,17.78827592,17.72325982,17.70676157,17.55217796,19.5971906,19.98181361,19.76039564,19.76753035,18.8706313,13.0204501,14.187779800000001,12.986794300000001,12.860407,13.624315,13.7585544,14.0384663,9.3604811,24.9432425,45.27182,43.672672,39.932942,36.512225,6.2902979000000006,26.883434,36.504676,35.883552,36.446015,36.412851,16.9055732,38.567276,37.789702,37.462253000000004,37.300812,36.880352,14.008108600000002,11.850958300000002,9.141079699999999,28.800246500000004,45.216813,43.101996,40.019008,36.1305,4.1619031,36.519238,36.498509000000006,35.839724,36.523936,36.348290999999996,16.9158751,38.583397,37.965323,37.417908000000004,37.263887,36.778396,10.571049400000001,14.3176231,8.1512338,44.808808,45.184470000000005,42.461078,40.134165,35.951648,4.6543296,36.614938,36.324304999999995,35.898067,36.535525,36.293946000000005,16.9243598,38.462505,37.910444,37.394436,37.217908,36.754763,10.378650500000001,13.9039736,8.671346699999999,46.145557000000004,45.320840000000004,41.227292999999996,40.019271999999994,35.229395000000004,4.456135099999999,36.741477,36.192707,35.913565000000006,36.512702000000004,36.316501,17.022279100000002,38.293906,37.75427,37.373119,37.228682,36.728136,10.0096823,13.8064073,8.987641400000001,46.178313,45.294737,40.515848999999996,39.988315,32.364298,6.210277,36.693675,36.085571,35.921572,36.507915999999994,36.36571,17.1305598,38.309597,37.899031,37.357471999999994,37.191641,36.645629,9.453609599999998,17.1274142
