324.3617,323.45178,322.19012,315.4301,315.4301,315.4301,315.4301,315.4301,315.4301,315.4301,315.4301,315.43015,315.43015,315.43015,315.43015,315.43015,315.43015,315.43018,315.43015,315.43015,315.43015,315.43015,315.43015,315.4301,315.4301,315.4301,315.4301,315.4301,315.4301,315.38535,314.82257,316.05878
323.31268,322.1141,320.79614,313.39536,313.39536,313.39536,313.3954,313.3954,313.3954,313.3954,313.39542,313.39545,313.39548,313.3955,313.39554,313.39557,313.39557,313.39557,313.39557,313.39554,313.3955,313.39545,313.39542,313.39542,313.3954,313.3954,313.3954,313.3954,313.39536,313.51578,312.82306,314.02115
321.76605,320.29898,318.39615,313.3756,313.3756,313.3756,313.37564,313.37564,313.37567,313.37573,313.3758,313.37592,313.37604,313.3762,313.37634,313.37643,313.37653,313.37653,313.37646,313.37634,313.3762,313.376,313.37585,313.37576,313.3757,313.37564,313.37564,313.3756,313.3756,313.88455,313.33084,314.4149
315.07895,313.26587,312.86407,313.0495,313.04953,313.04953,313.04956,313.0496,313.0497,313.0499,313.0502,313.0506,313.0511,313.05164,313.0522,313.0526,313.0529,313.05292,313.0527,313.05225,313.05164,313.05103,313.05048,313.05005,313.0498,313.04965,313.04956,313.04953,313.04953,313.43716,313.21558,314.254
315.07895,313.26587,312.86407,313.04953,313.04953,313.04956,313.04965,313.04984,313.0502,313.0508,313.0518,313.05313,313.05475,313.05652,313.05826,313.05972,313.06064,313.0608,313.0601,313.0586,313.05664,313.05457,313.05273,313.05136,313.05048,313.04996,313.04968,313.0496,313.04953,313.43716,313.21558,314.254
315.07895,313.26587,312.86407,313.04953,313.04956,313.04965,313.04993,313.05048,313.05157,313.05347,313.05634,313.0602,313.0649,313.07,313.07495,313.07907,313.08173,313.08228,313.08038,313.0762,313.07056,313.0645,313.05914,313.05505,313.05237,313.05084,313.05005,313.0497,313.04956,313.43716,313.21558,314.254
315.07895,313.26587,312.86407,313.04956,313.04965,313.04993,313.05063,313.05212,313.05508,313.0601,313.06763,313.07794,313.09042,313.10416,313.1173,313.12808,313.13446,313.13528,313.1298,313.11893,313.1044,313.08893,313.07498,313.06427,313.05716,313.05304,313.05096,313.05005,313.04968,313.4372,313.2156,314.254
315.07895,313.26587,312.8641,313.04962,313.04987,313.05054,313.05222,313.05588,313.0629,313.0749,313.09314,313.1176,313.14667,313.17712,313.20547,313.22852,313.24292,313.2455,313.23434,313.20996,313.17673,313.1411,313.10907,313.08426,313.06763,313.05792,313.05298,313.05078,313.04993,313.4373,313.2156,314.254
315.07895,313.2659,312.86414,313.04974,313.05026,313.05173,313.0554,313.06326,313.07834,313.10403,313.14203,313.19125,313.24643,313.3005,313.34824,313.38824,313.41504,313.42386,313.40906,313.36923,313.30768,313.2376,313.1727,313.12192,313.0875,313.06726,313.0569,313.05225,313.0504,313.4374,313.21564,314.254
315.07895,313.2659,312.8642,313.04996,313.051,313.0539,313.06097,313.07614,313.10513,313.153,313.2218,313.30548,313.3913,313.46628,313.5266,313.57254,313.60507,313.62436,313.6205,313.58075,313.49805,313.38657,313.27423,313.18304,313.12018,313.08276,313.06345,313.0547,313.0512,313.43765,313.2157,314.25403
315.07895,313.26593,312.8643,313.0503,313.05212,313.05722,313.06958,313.09583,313.14502,313.22418,313.33203,313.45035,313.55554,313.62793,313.6681,313.68304,313.69766,313.72498,313.75705,313.7578,313.69418,313.56552,313.40726,313.26688,313.166,313.10483,313.0728,313.05823,313.0524,313.438,313.2158,314.25406
315.07895,313.26596,312.8644,313.05078,313.05368,313.06177,313.0812,313.12195,313.19708,313.31406,313.4601,313.59753,313.69415,313.72073,313.6838,313.616,313.57486,313.6033,313.68793,313.77643,313.7936,313.70718,313.54172,313.361,313.21967,313.13116,313.08426,313.0626,313.05386,313.43845,313.2159,314.2541
315.07895,313.266,312.86456,313.05133,313.05554,313.06714,313.09476,313.1523,313.25638,313.4117,313.5845,313.71912,313.7714,313.7059,313.54022,313.35577,313.2422,313.25223,313.38306,313.5766,313.7299,313.75348,313.63364,313.44202,313.2695,313.15677,313.09558,313.06705,313.0554,313.4389,313.21603,314.2541
315.07898,313.26602,312.86472,313.0519,313.05746,313.0725,313.1082,313.1825,313.31583,313.5028,313.6902,313.8019,313.7802,313.59085,313.2776,312.9783,312.8097,312.8061,312.95853,313.23245,313.51816,313.6842,313.65576,313.48776,313.30344,313.17493,313.1041,313.0705,313.05664,313.43927,313.21613,314.25412
