test	suite	result	exit_status	wall_seconds	cycles	log
rv64ui-v-lw	isa	PASS	0	66.493		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-lw/simulation.log
rv64ui-v-lwu	isa	PASS	0	67.719		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-lwu/simulation.log
rv64ui-v-or	isa	PASS	0	68.714		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-or/simulation.log
rv64ui-v-ori	isa	PASS	0	35.127		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-ori/simulation.log
rv64ui-v-sb	isa	PASS	0	64.014		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sb/simulation.log
rv64ui-v-sd	isa	PASS	0	90.615		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sd/simulation.log
rv64ui-v-sh	isa	PASS	0	61.667		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sh/simulation.log
rv64ui-v-simple	isa	PASS	0	38.13		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-simple/simulation.log
rv64ui-v-sll	isa	PASS	0	60.994		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sll/simulation.log
rv64ui-v-slli	isa	PASS	0	24.082		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-slli/simulation.log
rv64ui-v-slliw	isa	PASS	0	27.708		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-slliw/simulation.log
rv64ui-v-sllw	isa	PASS	0	56.145		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sllw/simulation.log
rv64ui-v-slt	isa	PASS	0	38.481		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-slt/simulation.log
rv64ui-v-ma_data	isa	WALL_TIMEOUT	0	600.319		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-ma_data/simulation.log
rv64ui-v-slti	isa	PASS	0	34.205		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-slti/simulation.log
rv64ui-v-sltiu	isa	PASS	0	34.507		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sltiu/simulation.log
rv64ui-v-sltu	isa	PASS	0	35.367		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sltu/simulation.log
rv64ui-v-srai	isa	PASS	0	33.956		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-srai/simulation.log
rv64ui-v-sra	isa	PASS	0	65.243		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sra/simulation.log
rv64ui-v-sraiw	isa	PASS	0	58.943		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sraiw/simulation.log
rv64ui-v-sraw	isa	PASS	0	85.541		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sraw/simulation.log
rv64ui-v-srl	isa	PASS	0	68.918		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-srl/simulation.log
rv64ui-v-srli	isa	PASS	0	34.812		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-srli/simulation.log
rv64ui-v-srliw	isa	PASS	0	34.658		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-srliw/simulation.log
rv64ui-v-sub	isa	PASS	0	36.799		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sub/simulation.log
rv64ui-v-srlw	isa	PASS	0	62.216		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-srlw/simulation.log
rv64ui-v-subw	isa	PASS	0	32.524		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-subw/simulation.log
rv64ui-v-sw	isa	PASS	0	56.245		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sw/simulation.log
rv64ui-v-xor	isa	PASS	0	60.637		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-xor/simulation.log
rv64um-p-div	isa	PASS	0	4.943		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-div/simulation.log
rv64ui-v-xori	isa	PASS	0	34.161		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-xori/simulation.log
rv64um-p-divu	isa	PASS	0	4.943		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-divu/simulation.log
rv64um-p-divuw	isa	PASS	0	4.794		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-divuw/simulation.log
rv64um-p-divw	isa	PASS	0	5.294		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-divw/simulation.log
rv64um-p-mul	isa	PASS	0	6.51		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mul/simulation.log
rv64um-p-mulh	isa	PASS	0	6.605		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulh/simulation.log
rv64um-p-mulhsu	isa	PASS	0	6.148		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulhsu/simulation.log
rv64um-p-mulhu	isa	PASS	0	6.653		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulhu/simulation.log
rv64um-p-mulw	isa	PASS	0	5.901		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulw/simulation.log
rv64um-p-rem	isa	PASS	0	4.339		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-rem/simulation.log
rv64um-p-remu	isa	PASS	0	4.994		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-remu/simulation.log
rv64um-p-remuw	isa	PASS	0	4.54		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-remuw/simulation.log
rv64um-p-remw	isa	PASS	0	5.043		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-p-remw/simulation.log
rv64um-v-div	isa	PASS	0	31.888		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-div/simulation.log
rv64um-v-divu	isa	PASS	0	32.758		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-divu/simulation.log
rv64um-v-divuw	isa	PASS	0	32.099		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-divuw/simulation.log
rv64um-v-divw	isa	PASS	0	31.345		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-divw/simulation.log
rv64um-v-mul	isa	PASS	0	33.253		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mul/simulation.log
rv64um-v-mulh	isa	PASS	0	34.561		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulh/simulation.log
rv64um-v-mulhsu	isa	PASS	0	35.863		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulhsu/simulation.log
rv64um-v-mulhu	isa	PASS	0	36.323		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulhu/simulation.log
rv64um-v-mulw	isa	PASS	0	33.649		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulw/simulation.log
rv64um-v-rem	isa	PASS	0	33.5		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-rem/simulation.log
rv64um-v-remu	isa	PASS	0	32.204		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-remu/simulation.log
rv64um-v-remuw	isa	PASS	0	31.739		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-remuw/simulation.log
rv64uzba-p-add_uw	isa	PASS	0	5.998		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-add_uw/simulation.log
rv64uzba-p-sh1add	isa	PASS	0	7.816		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh1add/simulation.log
rv64uzba-p-sh1add_uw	isa	PASS	0	8.422		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh1add_uw/simulation.log
rv64uzba-p-sh2add	isa	PASS	0	7.111		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh2add/simulation.log
rv64um-v-remw	isa	PASS	0	35.482		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64um-v-remw/simulation.log
rv64uzba-p-sh2add_uw	isa	PASS	0	7.565		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh2add_uw/simulation.log
rv64uzba-p-sh3add	isa	PASS	0	7.31		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh3add/simulation.log
rv64uzba-p-sh3add_uw	isa	PASS	0	6.804		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh3add_uw/simulation.log
rv64uzba-p-slli_uw	isa	PASS	0	4.843		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-slli_uw/simulation.log
rv64uzba-v-sh1add	isa	PASS	0	33.461		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh1add/simulation.log
rv64uzba-v-add_uw	isa	PASS	0	37.493		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-add_uw/simulation.log
rv64uzba-v-sh2add	isa	PASS	0	26.154		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh2add/simulation.log
rv64uzba-v-sh1add_uw	isa	PASS	0	30.97		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh1add_uw/simulation.log
rv64uzba-v-sh3add	isa	PASS	0	22.82		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh3add/simulation.log
rv64uzba-v-sh2add_uw	isa	PASS	0	33.063		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh2add_uw/simulation.log
rv64uzba-v-sh3add_uw	isa	PASS	0	27.446		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh3add_uw/simulation.log
rv64uzbb-p-andn	isa	PASS	0	6.552		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-andn/simulation.log
rv64uzba-v-slli_uw	isa	PASS	0	25.393		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-slli_uw/simulation.log
rv64uzbb-p-clz	isa	PASS	0	3.38		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-clz/simulation.log
rv64uzbb-p-clzw	isa	PASS	0	4.232		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-clzw/simulation.log
rv64uzbb-p-cpopw	isa	PASS	0	3.435		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-cpopw/simulation.log
rv64uzbb-p-cpop	isa	PASS	0	4.739		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-cpop/simulation.log
rv64uzbb-p-ctz	isa	PASS	0	3.683		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-ctz/simulation.log
rv64uzbb-p-ctzw	isa	PASS	0	4.495		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-ctzw/simulation.log
rv64uzbb-p-max	isa	PASS	0	4.494		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-max/simulation.log
rv64uzbb-p-maxu	isa	PASS	0	6.198		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-maxu/simulation.log
rv64uzbb-p-min	isa	PASS	0	4.795		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-min/simulation.log
rv64uzbb-p-minu	isa	PASS	0	6.35		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-minu/simulation.log
rv64uzbb-p-orc_b	isa	PASS	0	4.339		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-orc_b/simulation.log
rv64uzbb-p-rev8	isa	PASS	0	5.14		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rev8/simulation.log
rv64uzbb-p-orn	isa	PASS	0	6.603		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-orn/simulation.log
rv64uzbb-p-rol	isa	PASS	0	6.599		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rol/simulation.log
rv64uzbb-p-rolw	isa	PASS	0	6.599		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rolw/simulation.log
rv64uzbb-p-rori	isa	PASS	0	5.037		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rori/simulation.log
rv64uzbb-p-ror	isa	PASS	0	6.746		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-ror/simulation.log
rv64uzbb-p-roriw	isa	PASS	0	5.035		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-roriw/simulation.log
rv64uzbb-p-rorw	isa	PASS	0	6.143		${ORIGINAL_CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rorw/simulation.log
